framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1475.42	2028.57	1475.42	0.0003	22.6	98.8	100	100	90	15.74	0	0	0	980.53	0	-0.003	3	444	299	68	83.56	13776.09
angular	True	14069	2.4	239051	74575	3	92.72	3.21	11173	233	2106.74	2489.32	2106.74	0.0001	29.2	96	100	100	90	17.68	5	1.67	0	1000.13	0	-0.002	13	868	474	85	604.86	29635.29
jquery	True	1186	2.26	100009	34722	1	99.5	2.88	1592	119	1813.51	1882.37	1813.51	0.1459	0	92.6	100	99.2	90	15.54	0	0	0	988.17	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	754	2.21	60102	15752	1	98.82	3.82	1617	118	1517.14	1850.11	1517.14	0.055	0	99	96	100	90	17.29	0	0	0	975.26	0	-0.001	8	1310	955	84	246.73	46709.68
preact	True	757	2.18	27622	10088	1	100	2.74	1024	105	1365.1	1669.56	1365.1	0.0001	0	99.8	100	100	90	17.51	0	0	0	981.22	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	1336	2.25	91158	34628	13	100	2.63	1603	118	1432.49	2124.88	1432.49	0.8041	0	78.8	96	100	90	14.67	0	0	0	989.32	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1324	2.31	158538	50256	1	100	3.15	1024	105	1974.47	2248.7	1974.47	0.0001	52.2	96	100	100	90	17.05	0	0	0	988.6	0	-0.001	13	762	438	90	634.69	24213.69
solid	True	1139	2.18	26458	9243	1	100	2.86	1596	116	1361.81	1538.81	1361.81	0.0001	0	100	100	100	90	15.7	0	0	0	981.71	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	3147	2.27	115502	38337	11	69.89	3.01	1024	104	1668.03	2085.45	1668.03	0	1.6	98.2	100	96	90	15.51	0	0	0	974.87	0	-0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1219.4	1405.86	1219.4	0.146	0	94	100	96	90	30.27	0	0	0	975.38	0	0.015	3	560	426	74	71.69	20768.9
vanjs	True	698	2.17	17211	5999	1	96.97	2.87	1024	104	1214.15	1388.83	1214.15	0.0001	0	100	100	100	90	26.65	0	0	0	962.55	0	0.012	3	743	388	76	74.17	22895.14
vue	True	1362	2.23	76585	29349	1	100	2.61	1595	117	1657.75	1850.83	1657.75	0.0001	0	99	100	100	90	17.29	0	0	0	982.29	0	-0.003	11	677	217	57	686.46	10853.47
