framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1370.27	2008.37	1370.27	0.0003	29	99	100	100	90	18.63	129.4	43.13	0	980.83	0	-0.015	3	444	299	68	83.56	13776.09
angular	True	14417	2.4	239051	74575	3	92.72	3.21	11259	231	2106.8	2614.19	2106.8	0.0001	34	95.2	100	100	90	17.81	134.1	44.7	0	974.68	0	-0.003	13	868	474	85	604.86	29635.29
jquery	True	1218	2.26	100009	34722	1	99.5	2.88	1606	119	1811.71	1984.36	1811.71	0.1459	0	92	100	99.2	90	17.73	109.4	36.47	0	971.32	0	-0.014	3	481	287	45	87.4	18604.14
lit	True	772	2.21	60102	15752	1	98.82	3.82	1617	119	1508.47	1850.71	1508.47	0.055	2.6	99	96	100	90	17.37	114.5	38.17	0	964.59	0	0	8	1310	955	84	246.73	46709.68
preact	True	763	2.18	27622	10088	1	100	2.74	1024	104	1356.76	1630.14	1356.76	0.0001	0	100	100	100	90	17.43	134.3	44.77	0	967.15	0	-0.006	12	776	461	101	585.8	25344.18
qwik	True	1381	2.25	91158	34628	13	100	2.63	1608	117	1432.49	2125.08	1432.49	0.8013	0	79	96	100	90	19.03	134.3	44.77	0	973.73	0	-0.006	16	754	414	83	862.46	26425.59
react	True	1367	2.31	158538	50256	1	100	3.15	1023	105	1943.89	2247.94	1943.89	0.0001	28.8	96.8	100	100	90	15.9	139.6	46.53	0	971.98	0	-0.016	13	762	438	90	634.69	24213.69
solid	True	1156	2.18	26458	9243	1	100	2.86	1603	117	1334.56	1542.64	1334.56	0.0001	0	100	100	100	90	17.79	99.6	33.2	0	972.64	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	3191	2.27	115504	38338	11	69.89	3.01	1024	105	1667.31	2025.97	1667.31	0	0	98.6	100	96	90	18.02	104.4	34.8	0	957.02	0	-0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1213.19	1521.58	1213.19	0.146	0	94	100	96	90	20.16	109.5	36.5	0	967.51	0	-0.009	3	560	426	74	71.69	20768.9
vanjs	True	682	2.17	17211	5999	1	96.97	2.87	1025	104	1209.94	1393.31	1209.94	0.0001	0	100	100	100	90	17.37	124.5	41.5	0	956.36	0	0.004	3	743	388	76	74.17	22895.14
vue	True	1421	2.23	76585	29349	1	100	2.61	1596	117	1657.09	1852.64	1657.09	0.0001	0	99	100	100	90	17.37	144.3	48.1	0	966.67	0	-0.003	11	677	217	57	686.46	10853.47
