framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1697.4	2083.2	1697.4	0.0002	21.49	98.4	100	100	90	14.96	79.8	26.6	0	1017.55	0	-0.017	3	444	299	68	83.56	13776.09
angular	True	14000	2.4	239051	74575	3	92.72	3.21	11070	227	2135.56	2585.04	2135.56	0.0001	35.2	95	100	100	90	14.71	129.5	43.17	0	1005.4	0	-0.003	13	868	474	85	604.86	29635.29
jquery	True	1193	2.26	100009	34722	1	99.5	2.88	1592	117	1724.86	1939.11	1724.86	0.1459	0.1	93	100	99.2	90	15.88	119.4	39.8	0	988.63	0	-0.009	3	481	287	45	87.4	18604.14
lit	True	748	2.21	60102	15752	1	98.82	3.82	1595	117	1583.26	1737.65	1583.26	0.055	0.6	99	96	100	90	16.79	99.6	33.2	0	991.48	0	0.002	8	1310	955	84	246.73	46709.68
preact	True	753	2.18	27622	10088	1	100	2.74	1023	104	1278.01	1584.12	1278.01	0.0001	0	100	100	100	90	15.23	94.6	31.53	0	991.16	0	-0.004	12	776	461	101	585.8	25344.18
qwik	True	1330	2.25	91158	34628	13	100	2.63	1612	116	1427.17	2136.19	1427.17	1.0239	0	74	96	100	90	15.92	104.6	34.87	0	996.45	0	-0.006	16	754	414	83	862.46	26425.59
react	True	1318	2.31	158538	50256	1	100	3.15	1023	105	1900.05	2206.08	1900.05	0.0002	3.2	97.6	100	100	90	14.38	114.6	38.2	0	995.44	0	-0.011	13	762	438	90	634.69	24213.69
solid	True	1134	2.18	26458	9243	1	100	2.86	1604	116	1321.74	1572.91	1321.74	0.0001	0	99.8	100	100	90	16.49	99.7	33.23	0	992.32	0	-0.003	12	786	458	98	581.44	26202.05
svelte	True	3145	2.27	115504	38339	11	69.89	3.01	1026	104	1704.38	2044.04	1704.38	0	0	98	100	96	90	14.93	109.6	36.53	0	993.99	0	-0.002	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1399.22	1542.23	1399.22	0.1461	0	94	100	96	90	16.67	99.5	33.17	0	1000.8	0	-0.009	3	560	426	74	71.69	20768.9
vanjs	True	673	2.17	17211	5999	1	96.97	2.87	1023	104	1246.85	1518.57	1246.85	0.0001	0	100	100	100	90	16.51	74.5	24.83	0	996.3	0	0.007	3	743	388	76	74.17	22895.14
vue	True	1365	2.23	76585	29349	1	100	2.61	1603	117	1574.49	1889.53	1574.49	0.0001	0	99	100	100	90	15.09	64.7	21.57	0	1003.83	0	-0.004	11	677	217	57	686.46	10853.47
