framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1366.68	1648.13	1366.68	0.0003	19.5	99.6	100	100	90	57.15	69.7	23.23	0	996.62	0	0.041	3	444	299	68	83.56	13776.09
angular	True	14231	2.4	239051	74575	3	92.72	3.21	10965	225	2130.27	2542.91	2130.27	0.0001	29.9	95.2	100	100	90	16.05	49.8	16.6	0	965.41	0	-0.003	13	868	474	85	604.86	29635.29
jquery	True	1202	2.26	100009	34722	1	99.5	2.88	1595	117	1730.5	1854.01	1730.5	0.1459	0.1	92.8	100	99.2	90	13.72	54.8	18.27	0	956.33	0	-0.013	3	481	287	45	87.4	18604.14
lit	True	748	2.21	60102	15752	1	98.82	3.82	1590	118	1571.67	1762.43	1571.67	0.055	0.6	99	96	100	90	46.83	59.8	19.12	0	971.66	0	0.029	8	1310	955	84	246.73	46709.68
preact	True	752	2.18	27622	10088	1	100	2.74	1024	104	1272.66	1576.19	1272.66	0.0001	0	100	100	100	90	14.02	54.8	18.27	0	953.5	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1342	2.25	91158	34628	13	100	2.63	1604	119	1431.25	2122.37	1431.25	0.4037	2.07	89	96	100	90	14.27	69.8	23.27	0	963.48	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1344	2.31	158538	50256	1	100	3.15	1023	105	1880.64	2183.77	1880.64	0.0001	44.3	97	100	100	90	15.48	39.9	13.3	0	954.86	0	-0.004	13	762	438	90	634.69	24213.69
solid	True	1127	2.18	26458	9243	1	100	2.86	1587	117	1301.05	1515.08	1301.05	0.0001	0	99.8	100	100	90	14.62	34.9	11.63	0	949.61	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	3176	2.27	115502	38337	11	69.89	3.01	1024	104	1699.29	2003.57	1699.29	0	0	98.2	100	96	90	15.25	39.8	13.27	0	940.48	0	-0.003	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1393.93	1539.17	1393.93	0.146	0	94	100	96	90	50.75	44.8	13.28	0	984.41	0	0.052	3	560	426	74	71.69	20768.9
vanjs	True	674	2.17	17211	5999	1	96.97	2.87	1024	104	1243.1	1511.87	1243.1	0.0001	0	100	100	100	90	41.07	34.9	6.65	0	959.72	0	0.042	3	743	388	76	74.17	22895.14
vue	True	1372	2.23	76585	29349	1	100	2.61	1587	117	1612.06	1834.89	1612.06	0.0001	0	99	100	100	90	14.3	44.8	14.93	0	953.39	0	-0.004	11	677	217	57	686.46	10853.47
