framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1366.48	1789.15	1366.48	0.0003	16.7	99.4	100	100	90	55.24	64.7	15.77	0	1005.77	0	0.038	3	444	299	68	83.56	13776.09
angular	True	13923	2.4	239051	74575	3	92.72	3.21	10910	224	2112.61	2494.12	2112.61	0.0001	29.2	95.8	100	100	90	13.27	64.8	11.63	0	969.64	0	-0.005	13	868	474	85	604.86	29635.29
jquery	True	1184	2.26	100009	34722	1	99.5	2.88	1578	118	1710.93	1843.77	1710.93	0.1459	0	93	100	99.2	90	13.34	15	5	0	961.3	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	738	2.21	60102	15752	1	98.82	3.82	1592	118	1591.21	1709.42	1591.21	0.055	0	99	96	100	90	45.1	59.8	19.93	0	977.7	0	0.028	8	1310	955	84	246.73	46709.68
preact	True	751	2.18	27622	10088	1	100	2.74	1023	104	1316.49	1620.94	1316.49	0.0001	0	99.8	100	100	90	14.59	64.8	21.6	0	959.04	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1309	2.25	91158	34628	13	100	2.63	1591	116	1430.5	2121.22	1430.5	0.6055	4.82	84	96	100	90	12.74	29.9	9.97	0	963.36	0	-0.009	16	754	414	83	862.46	26425.59
react	True	1295	2.31	158538	50256	1	100	3.15	1023	105	1882.31	2180.77	1882.31	0.0001	43	97	100	100	90	12.98	9.9	3.3	0	963.6	0	-0.011	13	762	438	90	634.69	24213.69
solid	True	1111	2.18	26458	9243	1	100	2.86	1590	117	1300.49	1514.64	1300.49	0.0001	0	100	100	100	90	15.14	49.8	16.6	0	961.49	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3145	2.27	115504	38339	11	69.89	3.01	1031	104	1702.94	2015.96	1702.94	0	0	98.2	100	96	90	14.86	44.8	14.93	0	950.41	0	0.016	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1397.25	1531.14	1397.25	0.146	0	94	100	96	90	49.75	39.9	11.62	0	986.68	0	0.052	3	560	426	74	71.69	20768.9
vanjs	True	656	2.17	17211	5999	1	96.97	2.87	1023	104	1250.64	1541.88	1250.64	0.0001	0	100	100	100	90	39.66	44.9	14.13	0	966.46	0	0.038	3	743	388	76	74.17	22895.14
vue	True	1351	2.23	76585	29349	1	100	2.61	1577	118	1635.52	1828.38	1635.52	0.0001	0	99	100	100	90	13.23	69.7	23.23	0	955.34	0	-0.006	11	677	217	57	686.46	10853.47
