framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1367.52	1884.2	1367.52	0.0003	21.4	99.2	100	100	90	15.87	69.5	23.17	0	973.62	0	-0.002	3	444	299	68	83.56	13776.09
angular	True	14161	2.4	239051	74575	3	92.72	3.21	11173	230	2106.64	2488.76	2106.64	0.0001	28.8	96	100	100	90	13.8	59.7	19.9	0	976.97	0	-0.006	13	868	474	85	604.86	29635.29
jquery	True	1201	2.26	100009	34722	1	99.5	2.88	1593	118	1815.58	1855.27	1815.58	0.1459	0	92.8	100	99.2	90	13.14	20	6.67	0	973.05	0	-0.014	3	481	287	45	87.4	18604.14
lit	True	766	2.21	60102	15752	1	98.82	3.82	1600	118	1512.23	1853.75	1512.23	0.055	0	99	96	100	90	25.18	25	8.33	0	957.18	0	0.011	8	1310	955	84	246.73	46709.68
preact	True	770	2.18	27622	10088	1	100	2.74	1024	104	1364.39	1668.69	1364.39	0.0001	0	99.8	100	100	90	13.98	74.8	24.93	0	966.18	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1347	2.25	91158	34628	13	100	2.63	1596	117	1417.13	2123.45	1417.13	0.8056	0	79	96	100	90	13.63	39.8	13.27	0	975.65	0	-0.008	16	754	414	83	862.46	26425.59
react	True	1337	2.31	158538	50256	1	100	3.15	1023	105	1945.57	2220.56	1945.57	0.0001	40.2	96.4	100	100	90	13.48	79.7	26.57	0	974.12	0	-0.011	13	762	438	90	634.69	24213.69
solid	True	1131	2.18	26458	9243	1	100	2.86	1599	118	1366.15	1542.93	1366.15	0.0001	0	99.8	100	100	90	13.5	59.8	19.93	0	967.11	0	-0.006	12	786	458	98	581.44	26202.05
svelte	True	3165	2.27	115504	38341	11	69.89	3.01	1031	104	1666.5	2029.47	1666.5	0	0	98.6	100	96	90	13.81	74.8	24.93	0	955.86	0	-0.003	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1215.5	1430.66	1215.5	0.146	0	94	100	96	90	24.67	74.8	24.93	0	962.37	0	0.012	3	560	426	74	71.69	20768.9
vanjs	True	670	2.17	17211	5999	1	96.97	2.87	1023	104	1220.05	1389.48	1220.05	0.0001	0	100	100	100	90	25.7	5	1.67	0	954.8	0	0.011	3	743	388	76	74.17	22895.14
vue	True	1383	2.23	76585	29349	1	100	2.61	1595	117	1658.47	1850.91	1658.47	0.0001	0	99	100	100	90	15.77	79.7	26.57	0	971.46	0	-0.003	11	677	217	57	686.46	10853.47
