framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1466.13	1883.42	1466.13	0.0003	23.8	99	100	100	90	14.59	59.8	19.93	0	974.78	0	-0.014	3	444	299	68	83.56	13776.09
angular	True	14295	2.4	239051	74575	3	92.72	3.21	11308	226	2105.93	2639.1	2105.93	0.0001	30.2	95	100	100	90	14.77	34.9	11.63	0	976.2	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1242	2.26	100009	34722	1	99.5	2.88	1628	120	1810.04	1980.27	1810.04	0.1459	0	92	100	99.2	90	14.21	10	3.33	0	967.86	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	755	2.21	60102	15752	1	98.82	3.82	1590	119	1515.96	1848.85	1515.96	0.055	1.6	99	96	100	90	15.19	59.8	19.93	0	965.73	0	0	8	1310	955	84	246.73	46709.68
preact	True	769	2.18	27622	10088	1	100	2.74	1024	104	1364.24	1638.26	1364.24	0.0001	0	99.8	100	100	90	15.37	0	0	0	963.33	0	-0.004	12	776	461	101	585.8	25344.18
qwik	True	1367	2.25	91158	34628	13	100	2.63	1618	118	1417.84	2126.29	1417.84	0.8073	0	79	96	100	90	15.37	10	3.33	0	969.45	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1328	2.31	158538	50256	1	100	3.15	1023	105	1945.76	2250.04	1945.76	0.0001	30	96.8	100	100	90	15.99	15	5	0	966.39	0	-0.003	13	762	438	90	634.69	24213.69
solid	True	1163	2.18	26458	9243	1	100	2.86	1613	118	1357.25	1540.48	1357.25	0.0001	0	100	100	100	90	14.84	49.7	16.57	0	958.75	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	3211	2.27	115504	38340	11	69.89	3.01	1023	104	1663.79	2053.3	1663.79	0	1.1	98.4	100	96	90	14.15	49.9	16.63	0	955.23	0	-0.002	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1216.12	1521.49	1216.12	0.1461	0	94	100	96	90	15.88	64.8	21.6	0	966.02	0	-0.01	3	560	426	74	71.69	20768.9
vanjs	True	684	2.17	17211	5999	1	96.97	2.87	1023	104	1208.02	1387.04	1208.02	0.0001	0	100	100	100	90	15.87	59.7	19.9	0	955.78	0	0.006	3	743	388	76	74.17	22895.14
vue	True	1448	2.23	76585	29349	1	100	2.61	1618	118	1656.56	1849.04	1656.56	0.0001	0	99	100	100	90	16.82	0	0	0	965.04	0	-0.001	11	677	217	57	686.46	10853.47
