framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1561.7	2005.34	1561.7	0.0003	23.2	98.6	100	100	90	14.5	0	0	0	978.27	0	-0.017	3	444	299	68	83.56	13776.09
angular	True	14118	2.4	239051	74575	3	92.72	3.21	11155	227	2106.01	2638.41	2106.01	0.0001	29.4	95	100	100	90	14.7	5	1.67	0	967.98	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1214	2.26	100009	34722	1	99.5	2.88	1600	118	1807.97	1977.35	1807.97	0.1459	0	92	100	99.2	90	16.46	0	0	0	968.3	0	-0.01	3	481	287	45	87.4	18604.14
lit	True	748	2.21	60102	15752	1	98.82	3.82	1597	117	1508.22	1853.14	1508.22	0.055	0.8	99	96	100	90	14.59	0	0	0	963.42	0	-0.001	8	1310	955	84	246.73	46709.68
preact	True	748	2.18	27622	10088	1	100	2.74	1023	104	1344.75	1649.12	1344.75	0.0001	0	99.8	100	100	90	15.63	0	0	0	963.31	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	1348	2.25	91158	34628	13	100	2.63	1605	115	1431.44	2122.82	1431.44	0.4037	0	89	96	100	90	15.43	0	0	0	969.83	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1322	2.31	158538	50256	1	100	3.15	1023	105	1939.39	2242.68	1939.39	0.0001	30.8	96.8	100	100	90	16.16	0	0	0	964.09	0	-0.001	13	762	438	90	634.69	24213.69
solid	True	1120	2.18	26458	9243	1	100	2.86	1580	117	1357.7	1540.75	1357.7	0.0001	0	99.8	100	100	90	15.03	0	0	0	963.18	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	3176	2.27	115502	38337	11	69.89	3.01	1023	104	1665.91	2084.27	1665.91	0	0	98.2	100	96	90	14.71	0	0	0	951.85	0	-0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1220.2	1526.93	1220.2	0.1461	0	94	100	96	90	14.33	0	0	0	965.12	0	-0.013	3	560	426	74	71.69	20768.9
vanjs	True	678	2.17	17211	5999	1	96.97	2.87	1023	104	1213.8	1388.69	1213.8	0.0001	0	100	100	100	90	14.45	0	0	0	957.25	0	0.004	3	743	388	76	74.17	22895.14
vue	True	1395	2.23	76585	29349	1	100	2.61	1597	118	1658.52	1851.97	1658.52	0.0001	0	99	100	100	90	15.43	0	0	0	965.72	0	-0.003	11	677	217	57	686.46	10853.47
