framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1374.47	1895.84	1374.47	0.0003	22.8	99.2	100	100	90	20.7	109.2	36.4	0	988.66	0	-0.014	3	444	299	68	83.56	13776.09
angular	True	14651	2.4	239051	74575	3	92.72	3.21	11451	237	2106.54	2644.01	2106.54	0.0001	34.3	95	100	100	90	19.45	94.6	17.43	0	984.22	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1238	2.26	100009	34722	1	99.5	2.88	1623	119	1813.58	1994.97	1813.58	0.1459	0.1	92	100	99.2	90	16	54.8	18.27	0	995.4	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	778	2.21	60102	15752	1	98.82	3.82	1625	119	1517.1	1856.75	1517.1	0.055	4.8	99	96	100	90	17.7	79.5	26.5	0	986.15	0	-0.001	8	1310	955	84	246.73	46709.68
preact	True	818	2.18	27622	10088	1	100	2.74	1070	104	1373.61	1679.01	1373.61	0.0001	0	99.4	100	100	90	22.13	84.4	14.9	0	979.83	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	1418	2.25	91158	34628	13	100	2.63	1631	121	1417.84	2126.7	1417.84	0.8039	0	79	96	100	90	18.51	79.7	26.57	0	996.8	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1375	2.31	158538	50256	1	100	3.15	1024	105	1941.13	2245	1941.13	0.0002	32	96.8	100	100	90	21.09	119.3	39.77	0	977.49	0	-0.006	13	762	438	90	634.69	24213.69
solid	True	1191	2.18	26458	9243	1	100	2.86	1623	118	1358.87	1543.71	1358.87	0.0001	0	99.8	100	100	90	19.54	74.5	24.83	0	984.27	0	-0.002	12	786	458	98	581.44	26202.05
svelte	True	3289	2.27	115502	38338	11	69.89	3.01	1026	104	1669.55	2087.57	1669.55	0	0	98.2	100	96	90	15.23	69.6	23.2	0	959.03	0	-0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1222.44	1529.92	1222.44	0.1461	0	94	100	96	90	17.88	64.6	21.53	0	979.3	0	-0.011	3	560	426	74	71.69	20768.9
vanjs	True	713	2.17	17211	5999	1	96.97	2.87	1025	104	1212.72	1397.28	1212.72	0.0001	0	100	100	100	90	19.07	104.5	34.83	0	968.01	0	0.004	3	743	388	76	74.17	22895.14
vue	True	1437	2.23	76585	29349	1	100	2.61	1639	119	1596.42	1853.63	1596.42	0.0001	0	99	100	100	90	18.38	64.7	21.57	0	980.79	0	-0.004	11	677	217	57	686.46	10853.47
