framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1380.09	2012.96	1380.09	0.0003	29	99	100	100	90	6.45	64.8	21.6	0	965.03	0	-0.012	3	444	299	68	83.56	13776.09
angular	True	14728	2.4	239051	74575	3	92.72	3.21	11689	241	2104.64	2635.96	2104.64	0.0001	29	95	100	100	90	5.86	69.8	23.27	0	978.79	0	-0.012	13	868	474	85	604.86	29635.29
jquery	True	1228	2.26	100009	34722	1	99.5	2.88	1037	107	1813.53	1986.29	1813.53	0.1459	0	92	100	96	90	5.83	74.8	24.93	0	967.75	0	-0.022	3	481	287	45	87.4	18604.14
lit	True	786	2.21	60102	15752	1	98.82	3.82	1022	105	1507.64	1849.46	1507.64	0.055	0	99	96	100	90	5.72	59.8	19.93	0	952.15	0	-0.007	8	1310	955	84	246.73	46709.68
preact	True	776	2.18	27622	10088	1	100	2.74	1023	105	1358.98	1663.48	1358.98	0.0001	0	100	100	100	90	7.3	34.9	11.63	0	968.63	0	-0.013	12	776	461	101	585.8	25344.18
qwik	True	1386	2.25	91158	34628	13	100	2.63	1032	106	1357.95	4081.24	6004.11	0.0215	4252.2	51	96	100	90	6.27	54.8	18.27	0	972.38	0	-0.015	16	754	414	83	862.46	26425.59
react	True	1377	2.31	158538	50256	1	100	3.15	1024	106	1915.79	2222.19	1915.79	0.0001	304	91	100	100	90	7.18	34.9	11.63	0	969.76	0	-0.018	13	762	438	90	634.69	24213.69
solid	True	1144	2.18	26458	9243	1	100	2.86	1023	105	1359.56	1541.34	1359.56	0.0001	0	100	100	100	90	7.85	69.8	23.27	0	964.23	0	-0.012	12	786	458	98	581.44	26202.05
svelte	True	3194	2.27	115500	38338	11	69.89	3.01	2027	122	1664.69	1962.59	1664.69	0	0	99	100	96	90	5.47	44.8	14.93	0	950.97	0	-0.011	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1220.37	1527.17	1220.37	0.1459	0	94	100	96	90	8.61	69.8	23.27	0	959.06	0	0.003	3	560	426	74	71.69	20768.9
vanjs	True	699	2.17	17211	5999	1	96.97	2.87	1024	105	1205.08	1384.62	1205.08	0.0001	0	100	100	100	90	6.58	59.8	19.93	0	946.82	0	0.001	3	743	388	76	74.17	22895.14
vue	True	1434	2.23	76585	29349	1	100	2.61	1032	109	1656.83	1846.25	1656.83	0.0001	0	99	100	100	90	6.88	64.8	21.6	0	968.57	0	-0.013	11	677	217	57	686.46	10853.47
