framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1471.36	1926.13	1471.36	0.0003	19.5	99	100	100	90	21.23	139.6	46.53	0	1019.48	0	-0.011	3	444	299	68	83.56	13776.09
angular	True	12650	2.4	239051	74575	3	92.72	3.21	10083	220	2113.03	2579.94	2113.03	0.0001	25	95.2	100	100	90	16.72	129.6	22.43	0	1002.83	0	-0.002	13	868	474	85	604.86	29635.29
jquery	True	1088	2.26	100009	34722	1	99.5	2.88	1552	116	1717.98	1939.27	1717.98	0.1459	0.2	93	100	99.2	90	18.86	109.7	36.57	0	996.43	0	-0.011	3	481	287	45	87.4	18604.14
lit	True	653	2.21	60102	15752	1	98.82	3.82	1566	115	1578.83	1733.5	1578.83	0.055	0	99	96	100	90	18.78	124.7	41.57	0	1010.08	0	0	8	1310	955	84	246.73	46709.68
preact	True	664	2.18	27622	10088	1	100	2.74	1023	104	1254.14	1563.2	1254.14	0.0001	0	100	100	100	90	16.56	129.7	43.23	0	1011.42	0	-0.001	12	776	461	101	585.8	25344.18
qwik	True	1202	2.25	91158	34628	13	100	2.63	1554	114	1418.8	2199.72	1418.8	0.8073	0	78.6	96	100	90	18.37	129.6	43.2	0	1002.08	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1210	2.31	158538	50256	1	100	3.15	1021	105	1896.11	2200.87	1896.11	0.0002	0	97.6	100	100	90	17.48	129.6	43.2	0	1009.69	0	-0.005	13	762	438	90	634.69	24213.69
solid	True	1001	2.18	26458	9243	1	100	2.86	1539	115	1322.36	1566.34	1322.36	0.0001	0	99.8	100	100	90	21.04	104.7	34.9	0	1009.22	0	-0.002	12	786	458	98	581.44	26202.05
svelte	True	2842	2.27	115504	38338	11	69.89	3.01	1027	104	1692.39	2053.74	1692.39	0	0	98	100	96	90	20.56	129.6	43.2	0	993.44	0	0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1389.3	1546.4	1389.3	0.146	0	94	100	96	90	20.83	119.7	39.9	0	1009.38	0	-0.015	3	560	426	74	71.69	20768.9
vanjs	True	597	2.17	17211	5999	1	96.97	2.87	1022	104	1248.24	1522.96	1248.24	0.0001	0	100	100	100	90	20.74	94.6	31.53	0	991.71	0	0.006	3	743	388	76	74.17	22895.14
vue	True	1241	2.23	76585	29349	1	100	2.61	1558	115	1570.44	1884.45	1570.44	0.0001	0	99	100	100	90	16.32	134.6	44.87	0	999.85	0	-0.002	11	677	217	57	686.46	10853.47
