framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1375.03	1772.25	1375.03	0.0003	23.4	99.4	100	100	90	20.45	99.5	33.17	0	984.32	0	-0.016	3	444	299	68	83.56	13776.09
angular	True	14148	2.4	239051	74575	3	92.72	3.21	11359	230	2107.67	2558.31	2107.67	0.0001	37.1	95.2	100	100	90	15.58	39.9	7.48	0	979.23	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1228	2.26	100009	34722	1	99.5	2.88	1608	119	1811.78	1983.47	1811.78	0.1459	0	92	100	99.2	90	15.91	59.8	19.93	0	982.39	0	-0.01	3	481	287	45	87.4	18604.14
lit	True	760	2.21	60102	15752	1	98.82	3.82	1618	118	1508.92	1852.58	1508.92	0.055	4.6	99	96	100	90	16.89	59.8	19.93	0	973.15	0	0	8	1310	955	84	246.73	46709.68
preact	True	754	2.18	27622	10088	1	100	2.74	1024	104	1358.93	1663.39	1358.93	0.0001	0	100	100	100	90	17.1	44.8	14.93	0	979.62	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1352	2.25	91158	34628	13	100	2.63	1600	117	1402.69	2125.74	1402.69	0.8005	0	78.8	96	100	90	17.23	39.9	13.3	0	974.54	0	-0.003	16	754	414	83	862.46	26425.59
react	True	1350	2.31	158538	50256	1	100	3.15	1023	104	1946.79	2260.48	1946.79	0.0002	154.8	93.4	100	100	90	22.46	74.7	24.9	0	973.73	0	-0.007	13	762	438	90	634.69	24213.69
solid	True	1131	2.18	26458	9243	1	100	2.86	1601	117	1340.4	1544.9	1340.4	0.0001	0	99.8	100	100	90	16.11	64.7	21.57	0	980.26	0	-0.003	12	786	458	98	581.44	26202.05
svelte	True	3113	2.27	115504	38343	11	69.89	3.01	1033	104	1668.32	2093.32	1668.32	0	7.2	98.2	100	96	90	15.46	24.9	14.93	0	951.18	5	-0.002	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1216.79	1522.39	1216.79	0.146	0	94	100	96	90	21.57	84.7	28.23	0	979.94	0	-0.009	3	560	426	74	71.69	20768.9
vanjs	True	669	2.17	17211	5999	1	96.97	2.87	1024	105	1219.69	1391.14	1219.69	0.0001	0	100	100	100	90	15.19	64.8	21.6	0	973.14	0	0.003	3	743	388	76	74.17	22895.14
vue	True	1373	2.23	76585	29349	1	100	2.61	1596	118	1658.26	1855.39	1658.26	0.0001	0.6	99	100	100	90	16.71	64.8	21.6	0	978.75	0	-0.002	11	677	217	57	686.46	10853.47
