framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1564.75	2013.79	1564.75	0.0003	20.6	98.6	100	100	90	20.76	124.5	41.5	0	994.51	0	-0.012	3	444	299	68	83.56	13776.09
angular	True	13064	2.4	239051	74575	3	92.72	3.21	10251	223	2106.61	2605.31	2106.61	0.0001	25.4	95.2	100	100	90	19.43	79.8	26.6	0	986.94	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1060	2.26	100009	34722	1	99.5	2.88	1568	116	1806.28	1983.22	1806.28	0.1459	0	92	100	99.2	90	19.46	79.7	26.57	0	994.83	0	-0.011	3	481	287	45	87.4	18604.14
lit	True	678	2.21	60102	15752	1	98.82	3.82	1561	116	1508.28	1849.23	1508.28	0.055	0.2	99	96	100	90	18.94	104.7	34.9	0	979.04	0	0	8	1310	955	84	246.73	46709.68
preact	True	683	2.18	27622	10088	1	100	2.74	1022	104	1363.54	1667.51	1363.54	0.0001	0	99.8	100	100	90	18.89	114.6	38.2	0	972.14	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1231	2.25	91158	34628	13	100	2.63	1560	115	1416.49	2123.74	1416.49	0.6055	0	84	96	100	90	20.18	114.6	38.2	0	985.2	0	-0.002	16	754	414	83	862.46	26425.59
react	True	1216	2.31	158538	50256	1	100	3.15	1021	105	1942.35	2246.42	1942.35	0.0002	173.2	93	100	100	90	20.04	129.6	43.2	0	973.78	0	-0.003	13	762	438	90	634.69	24213.69
solid	True	1010	2.18	26458	9243	1	100	2.86	1572	115	1371.99	1536.28	1371.99	0.0001	0	100	100	100	90	18.38	69.8	23.27	0	970.61	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	2851	2.27	115502	38339	11	69.89	3.01	1033	104	1665.06	2083.66	1665.06	0	0.9	98.2	100	96	90	18.82	114.6	38.2	0	960.98	0	-0.002	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1216.25	1521.67	1216.25	0.146	0	94	100	96	90	16.3	129.7	43.23	0	991.61	0	-0.014	3	560	426	74	71.69	20768.9
vanjs	True	582	2.17	17211	5999	1	96.97	2.87	1022	104	1217.07	1384.7	1217.07	0.0001	0	100	100	100	90	18.75	114.6	38.2	0	967.48	0	0.004	3	743	388	76	74.17	22895.14
vue	True	1226	2.23	76585	29349	1	100	2.61	1550	115	1657.68	1849.32	1657.68	0.0001	0	99	100	100	90	19.59	119.6	39.87	0	976.29	0	-0.004	11	677	217	57	686.46	10853.47
