framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1794.03	2059.22	1794.03	0.0002	15.2	98.2	100	100	90	57.31	79.7	23.25	0	1000.64	0	0.041	3	444	299	68	83.56	13776.09
angular	True	14155	2.4	239051	74575	3	92.72	3.21	11255	228	2131.08	2514.61	2131.08	0.0001	30.8	95.4	100	100	90	14.49	39.8	13.27	0	967.84	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1203	2.26	100009	34722	1	99.5	2.88	1632	118	1717	1787.8	1717	0.1459	0	93	100	99.2	90	16.57	0	0	0	964.22	0	-0.01	3	481	287	45	87.4	18604.14
lit	True	752	2.21	60102	15752	1	98.82	3.82	1604	117	1587.62	1699.44	1587.62	0.055	0	99	96	100	90	46.15	49.7	15.75	0	975.41	0	0.028	8	1310	955	84	246.73	46709.68
preact	True	751	2.18	27622	10088	1	100	2.74	1024	104	1293.38	1597.87	1293.38	0.0001	0	100	100	100	90	14.53	24.9	8.3	0	959.82	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1371	2.25	91158	34628	13	100	2.63	1604	118	1402.46	2125.6	1402.46	0.8074	0	79	96	100	90	14.62	59.8	19.93	0	967.19	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1315	2.31	158538	50256	1	100	3.15	1023	105	1881.41	2186.22	1881.41	0.0002	35.4	97.2	100	100	90	16.12	0	0	0	963.53	0	-0.012	13	762	438	90	634.69	24213.69
solid	True	1141	2.18	26458	9243	1	100	2.86	1594	117	1301.61	1545.72	1301.61	0.0001	0	100	100	100	90	16.79	39.8	13.27	0	956.03	0	-0.003	12	786	458	98	581.44	26202.05
svelte	True	3148	2.27	115502	38337	11	69.89	3.01	1024	104	1712.8	2011.54	1712.8	0	0	98	100	96	90	15.44	34.9	11.63	0	948.69	0	0	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1399.26	1536.28	1399.26	0.146	0	94	100	96	90	51.83	54.9	18.3	0	987.41	0	0.053	3	560	426	74	71.69	20768.9
vanjs	True	704	2.17	17211	5999	1	96.97	2.87	1024	104	1254.86	1547.32	1254.86	0.0001	0	100	100	100	90	44.24	54.8	15.77	0	969.62	0	0.043	3	743	388	76	74.17	22895.14
vue	True	1385	2.23	76585	29349	1	100	2.61	1592	118	1574.81	1889.51	1574.81	0.0001	0	99	100	100	90	14.47	79.7	26.57	0	955.94	0	-0.005	11	677	217	57	686.46	10853.47
