framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1466.75	2007.82	1466.75	0.0003	22.4	98.8	100	100	90	5.35	74.7	24.9	0	973.86	0	-0.014	3	444	299	68	83.56	13776.09
angular	True	13933	2.4	239051	74575	3	92.72	3.21	10770	227	2105.55	2604.53	2105.55	0.0001	26.2	95.2	100	100	90	6.01	64.8	21.6	0	980.16	0	-0.013	13	868	474	85	604.86	29635.29
jquery	True	1172	2.26	100009	34722	1	99.5	2.88	1576	117	1809.34	1978.81	1809.34	0.1459	0	92	100	99.2	90	5.95	44.8	14.93	0	974.36	0	-0.023	3	481	287	45	87.4	18604.14
lit	True	747	2.21	60102	15752	1	98.82	3.82	1579	116	1517.69	1850.03	1517.69	0.055	0	99	96	100	90	11.22	49.8	16.6	0	963.23	0	0.004	8	1310	955	84	246.73	46709.68
preact	True	739	2.18	27622	10088	1	100	2.74	1023	103	1362.04	1665.17	1362.04	0.0001	0	99.8	100	100	90	6.41	64.8	21.6	0	973.69	0	-0.014	12	776	461	101	585.8	25344.18
qwik	True	1314	2.25	91158	34628	13	100	2.63	1576	117	1431.29	2122.08	1431.29	0.6066	0	83.8	96	100	90	7.28	54.8	18.27	0	983.28	0	-0.012	16	754	414	83	862.46	26425.59
react	True	1273	2.31	158538	50256	1	100	3.15	1023	104	1947.14	2252.21	1947.14	0.0001	30.2	96.8	100	100	90	6.9	69.8	23.27	0	966.46	0	-0.013	13	762	438	90	634.69	24213.69
solid	True	1105	2.18	26458	9243	1	100	2.86	1588	115	1358.21	1539.71	1358.21	0.0001	0	100	100	100	90	7.25	69.8	23.27	0	970.93	0	-0.013	12	786	458	98	581.44	26202.05
svelte	True	3081	2.27	115504	38338	11	69.89	3.01	1023	104	1663.25	2112.27	1663.25	0	0	98	100	96	90	13.61	59.8	19.93	0	957.2	0	0.006	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1219.86	1526.48	1219.86	0.146	0	94	100	96	90	10.08	79.8	26.6	0	969.03	0	0.004	3	560	426	74	71.69	20768.9
vanjs	True	656	2.17	17211	5999	1	96.97	2.87	1022	104	1219.28	1389.22	1219.28	0.0001	0	100	100	100	90	9.35	44.9	14.97	0	950.58	0	0.004	3	743	388	76	74.17	22895.14
vue	True	1339	2.23	76585	29349	1	100	2.61	1564	116	1656.17	1845.45	1656.17	0.0001	0	99	100	100	90	6	64.8	21.6	0	976.39	0	-0.013	11	677	217	57	686.46	10853.47
