framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1480.72	1902.38	1480.72	0.0003	22	99	100	100	90	15.14	44.8	14.93	0	971.89	0	-0.018	3	444	299	68	83.56	13776.09
angular	True	13879	2.4	239051	74575	3	92.72	3.21	10882	223	2107.6	2640	2107.6	0.0001	28.6	95	100	100	90	14.5	54.8	18.27	0	972.13	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1205	2.26	100009	34722	1	99.5	2.88	1589	118	1810.03	1980.65	1810.03	0.1459	0	92	100	99.2	90	16.39	39.8	13.27	0	961.26	0	-0.009	3	481	287	45	87.4	18604.14
lit	True	732	2.21	60102	15752	1	98.82	3.82	1588	119	1509.53	1848.49	1509.53	0.055	0.6	99	96	100	90	16.19	39.9	13.3	0	963.23	0	0	8	1310	955	84	246.73	46709.68
preact	True	739	2.18	27622	10088	1	100	2.74	1023	104	1363.17	1666.95	1363.17	0.0001	0	99.8	100	100	90	15.45	59.8	19.93	0	958.59	0	-0.004	12	776	461	101	585.8	25344.18
qwik	True	1319	2.25	91158	34628	13	100	2.63	1583	116	1431.85	2124.17	1431.85	0.7973	0	79	96	100	90	15.57	34.9	11.63	0	967.52	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1294	2.31	158538	50256	1	100	3.15	1023	105	1937.48	2241.32	1937.48	0.0002	47.4	96.2	100	100	90	14.63	44.9	14.97	0	961.4	0	-0.008	13	762	438	90	634.69	24213.69
solid	True	1120	2.18	26458	9243	1	100	2.86	1580	116	1360.78	1537.36	1360.78	0.0001	0	100	100	100	90	15.57	25	8.33	0	956.59	0	-0.003	12	786	458	98	581.44	26202.05
svelte	True	3095	2.27	115504	38336	11	69.89	3.01	1030	104	1663.77	2085.01	1663.77	0	0	98.2	100	96	90	14.96	25	8.33	0	946.32	0	0.015	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1214.91	1519.88	1214.91	0.1461	0	94	100	96	90	15.23	20	6.67	0	961.55	0	-0.011	3	560	426	74	71.69	20768.9
vanjs	True	662	2.17	17211	5999	1	96.97	2.87	1023	104	1208.62	1388.73	1208.62	0.0001	0	100	100	100	90	15.1	15	5	0	952.9	0	0.005	3	743	388	76	74.17	22895.14
vue	True	1345	2.23	76585	29349	1	100	2.61	1588	117	1657.27	1849.7	1657.27	0.0001	0	99	100	100	90	15.34	34.9	11.63	0	959.03	0	-0.004	11	677	217	57	686.46	10853.47
