framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1469.48	2009.36	1469.48	0.0003	22	98.8	100	100	90	19.44	64.7	21.57	0	984.16	0	-0.016	3	444	299	68	83.56	13776.09
angular	True	14061	2.4	239051	74575	3	92.72	3.21	10903	229	2106.56	2612.45	2106.56	0.0001	32.6	95.2	100	100	90	18.5	54.8	18.27	0	996.54	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1212	2.26	100009	34722	1	99.5	2.88	1602	118	1811.22	1990.84	1811.22	0.1459	0	92	100	99.2	90	16.65	44.8	14.93	0	978.42	0	-0.011	3	481	287	45	87.4	18604.14
lit	True	755	2.21	60102	15752	1	98.82	3.82	1594	119	1510.57	1856.26	1510.57	0.055	2.4	99	96	100	90	17.97	69.7	23.23	0	981	0	-0.001	8	1310	955	84	246.73	46709.68
preact	True	761	2.18	27622	10088	1	100	2.74	1023	104	1358.42	1662.64	1358.42	0.0001	0	99.8	100	100	90	19.91	79.7	26.57	0	972.72	0	-0.002	12	776	461	101	585.8	25344.18
qwik	True	1350	2.25	91158	34628	13	100	2.63	1595	117	1416.74	2124.72	1416.74	0.6164	0	83.8	96	100	90	14.52	39.8	13.27	0	978.1	0	-0.006	16	754	414	83	862.46	26425.59
react	True	1356	2.31	158538	50256	1	100	3.15	1023	105	1941.7	2245.75	1941.7	0.0002	35.2	96.6	100	100	90	15.95	44.8	14.93	0	988.06	0	-0.009	13	762	438	90	634.69	24213.69
solid	True	1129	2.18	26458	9243	1	100	2.86	1606	117	1356.27	1539	1356.27	0.0001	0	100	100	100	90	18.06	64.8	21.6	0	985.56	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	3116	2.27	115502	38340	11	69.89	3.01	1024	104	1665.85	2115.14	1665.85	0	0	98	100	96	90	20.2	94.6	31.53	0	962.44	0	-0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1218.31	1524.41	1218.31	0.146	0	94	100	96	90	17.96	89.3	29.77	0	974.31	0	-0.012	3	560	426	74	71.69	20768.9
vanjs	True	669	2.17	17211	5999	1	96.97	2.87	1023	104	1218.6	1389.61	1218.6	0.0001	0	100	100	100	90	15.32	54.8	19.93	0	977.62	0	0.005	3	743	388	76	74.17	22895.14
vue	True	1384	2.23	76585	29349	1	100	2.61	1575	118	1659.78	1855.87	1659.78	0.0001	0	99	100	100	90	15.96	64.8	21.6	0	972.13	0	-0.002	11	677	217	57	686.46	10853.47
