framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1366.19	2004.73	1366.19	0.0003	29.4	99	100	100	90	16.7	0	0	0	975.45	0	-0.014	3	444	299	68	83.56	13776.09
angular	True	13973	2.4	239051	74575	3	92.72	3.21	10863	224	2105.29	2635.14	2105.29	0.0001	27.2	95	100	100	90	15.59	0	0	0	973.07	0	-0.003	13	868	474	85	604.86	29635.29
jquery	True	1186	2.26	100009	34722	1	99.5	2.88	1596	117	1808.82	1978.83	1808.82	0.1459	0	92	100	99.2	90	14.32	0	0	0	962.63	0	-0.011	3	481	287	45	87.4	18604.14
lit	True	741	2.21	60102	15752	1	98.82	3.82	1594	117	1511.97	1854.95	1511.97	0.055	1	99	96	100	90	16.18	0	0	0	958.63	0	-0.001	8	1310	955	84	246.73	46709.68
preact	True	749	2.18	27622	10088	1	100	2.74	1023	104	1356.49	1629.73	1356.49	0.0001	0	100	100	100	90	14.59	10	3.33	0	953.93	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1329	2.25	91158	34628	13	100	2.63	1604	117	1416.11	2122.25	1416.11	0.6055	0	84	96	100	90	14.17	0	0	0	969.15	0	-0.006	16	754	414	83	862.46	26425.59
react	True	1312	2.31	158538	50256	1	100	3.15	1022	105	1936.23	2238.84	1936.23	0.0001	43.8	96.4	100	100	90	15.96	0	0	0	960.29	0	-0.002	13	762	438	90	634.69	24213.69
solid	True	1106	2.18	26458	9243	1	100	2.86	1589	117	1365.82	1536.63	1365.82	0.0001	0	100	100	100	90	16.32	0	0	0	956.67	0	-0.003	12	786	458	98	581.44	26202.05
svelte	True	3109	2.27	115502	38338	11	69.89	3.01	1023	104	1666.74	2055.27	1666.74	0	0	98.4	100	96	90	19.68	0	0	0	952.38	0	0.004	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1218.29	1524.39	1218.29	0.146	0	94	100	96	90	14.23	0	0	0	960.52	0	-0.012	3	560	426	74	71.69	20768.9
vanjs	True	660	2.17	17211	5999	1	96.97	2.87	1023	104	1208.66	1387.59	1208.66	0.0001	0	100	100	100	90	15.83	0	0	0	948.5	0	0.004	3	743	388	76	74.17	22895.14
vue	True	1332	2.23	76585	29349	1	100	2.61	1595	118	1656.85	1848.87	1656.85	0.0001	0	99	100	100	90	14.79	10	3.33	0	961.29	0	-0.005	11	677	217	57	686.46	10853.47
