framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1371.62	1890.65	1371.62	0.0003	20.4	99.2	100	100	90	17.74	44.8	14.93	0	983.91	0	-0.001	3	444	299	68	83.56	13776.09
angular	True	13988	2.4	239051	74575	3	92.72	3.21	10894	222	2107.06	2492.18	2107.06	0.0001	31.6	95.8	100	100	90	15.7	44.8	14.93	0	994.94	0	-0.003	13	868	474	85	604.86	29635.29
jquery	True	1200	2.26	100009	34722	1	99.5	2.88	1587	118	1813.43	1851.38	1813.43	0.1459	0	92.8	100	99.2	90	16.19	84.8	28.27	0	985.26	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	731	2.21	60102	15752	1	98.82	3.82	1567	117	1509.38	1849.47	1509.38	0.055	0	99	96	100	90	31.33	29.9	11.63	0	971.58	0	0.014	8	1310	955	84	246.73	46709.68
preact	True	757	2.18	27622	10088	1	100	2.74	1024	104	1364.64	1668.86	1364.64	0.0001	0	99.8	100	100	90	16.61	39.8	13.27	0	982.59	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	1336	2.25	91158	34628	13	100	2.63	1583	117	1431.01	2121.41	1431.01	0.6055	0	84	96	100	90	15.6	39.8	13.27	0	985.26	0	-0.006	16	754	414	83	862.46	26425.59
react	True	1298	2.31	158538	50256	1	100	3.15	1023	105	1944.87	2249.51	1944.87	0.0001	47.6	96.2	100	100	90	17.61	25	8.33	0	987.53	0	-0.001	13	762	438	90	634.69	24213.69
solid	True	1110	2.18	26458	9243	1	100	2.86	1586	117	1363.36	1538.74	1363.36	0.0001	1.2	100	100	100	90	15.77	34.9	11.63	0	980.14	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3076	2.27	115504	38337	11	69.89	3.01	1029	104	1666.54	2054.17	1666.54	0	0	98.4	100	96	90	29.99	15	5	0	967.07	0	0.015	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1219.76	1406.35	1219.76	0.146	0	94	100	96	90	32.96	25	8.33	0	976.3	0	0.016	3	560	426	74	71.69	20768.9
vanjs	True	663	2.17	17211	5999	1	96.97	2.87	1023	104	1214.27	1388.61	1214.27	0.0001	0	100	100	100	90	32.95	64.8	21.6	0	965.95	0	0.015	3	743	388	76	74.17	22895.14
vue	True	1342	2.23	76585	29349	1	100	2.61	1588	117	1658.93	1851.59	1658.93	0.0001	0	99	100	100	90	16.91	79.8	28.27	0	986.05	0	-0.002	11	677	217	57	686.46	10853.47
