framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1366.29	1893.43	1366.29	0.0003	21.7	99.2	100	100	90	13.51	24.9	8.3	0	976.18	0	-0.016	3	444	299	68	83.56	13776.09
angular	True	14116	2.4	239051	74575	3	92.72	3.21	11103	222	2105.24	2606.66	2105.24	0.0001	28.8	95.2	100	100	90	15.1	44.8	14.93	0	971.55	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1206	2.26	100009	34722	1	99.5	2.88	1588	118	1808.97	1978.26	1808.97	0.1459	0	92	100	99.2	90	12.5	44.8	14.93	0	963.37	0	-0.015	3	481	287	45	87.4	18604.14
lit	True	762	2.21	60102	15752	1	98.82	3.82	1591	117	1517.45	1850.77	1517.45	0.055	0.2	99	96	100	90	13.35	15	5	0	961.07	0	-0.003	8	1310	955	84	246.73	46709.68
preact	True	753	2.18	27622	10088	1	100	2.74	1023	104	1363.86	1667.89	1363.86	0.0001	0	99.8	100	100	90	12.91	10	3.33	0	961.79	0	-0.007	12	776	461	101	585.8	25344.18
qwik	True	1334	2.25	91158	34628	13	100	2.63	1589	117	1432.5	2122.43	1432.5	0.6079	0	84	96	100	90	12.8	5	1.67	0	964.04	0	-0.006	16	754	414	83	862.46	26425.59
react	True	1328	2.31	158538	50256	1	100	3.15	1022	105	1940.2	2246.1	1940.2	0.0001	91.4	94.8	100	100	90	14.33	15	5	0	962.39	0	-0.011	13	762	438	90	634.69	24213.69
solid	True	1131	2.18	26458	9243	1	100	2.86	1595	117	1331.77	1539.16	1331.77	0.0001	0	100	100	100	90	15.21	10	3.33	0	958.79	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	3143	2.27	115502	38337	11	69.89	3.01	1024	104	1666.1	2113.8	1666.1	0	0.8	98	100	96	90	13.2	5	1.67	0	941.33	0	-0.003	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1215.86	1521.14	1215.86	0.146	0	94	100	96	90	15.64	20	6.67	0	965.23	0	-0.011	3	560	426	74	71.69	20768.9
vanjs	True	670	2.17	17211	5999	1	96.97	2.87	1022	104	1219.17	1389.15	1219.17	0.0001	0	100	100	100	90	14.58	54.8	18.27	0	952.21	0	0.003	3	743	388	76	74.17	22895.14
vue	True	1390	2.23	76585	29349	1	100	2.61	1593	117	1656.15	1847.22	1656.15	0.0001	0	99	100	100	90	14.43	69.8	23.27	0	962.46	0	-0.004	11	677	217	57	686.46	10853.47
