framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1766.73	2020.15	1766.73	0.0002	22.8	98.2	100	100	90	14.77	64.7	21.57	0	1013.47	0	-0.015	3	444	299	68	83.56	13776.09
angular	True	13703	2.4	239051	74575	3	92.72	3.21	10765	228	2107.54	2642.91	2107.54	0.0001	31.6	95	100	100	90	15.86	54.8	18.27	0	1008.29	0	-0.003	13	868	474	85	604.86	29635.29
jquery	True	1187	2.26	100009	34722	1	99.5	2.88	1584	116	1839.32	2023.68	1839.32	0.1459	0	92	100	99.2	90	16.09	64.8	21.6	0	1012.57	0	-0.009	3	481	287	45	87.4	18604.14
lit	True	733	2.21	60102	15752	1	98.82	3.82	1571	118	1551.2	1857.9	1551.2	0.055	1	99	96	100	90	14.53	94.6	31.53	0	998.94	0	-0.002	8	1310	955	84	246.73	46709.68
preact	True	741	2.18	27622	10088	1	100	2.74	1023	104	1365.07	1674.4	1365.07	0.0001	0	99.4	100	100	90	16	69.8	12.47	0	1015.57	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	1301	2.25	91158	34628	13	100	2.63	1579	117	1431.21	2123.29	1431.21	0.7974	0	79	96	100	90	14.52	89.6	29.87	0	1004.91	0	-0.006	16	754	414	83	862.46	26425.59
react	True	1325	2.31	158538	50256	1	100	3.15	1023	105	1939.45	2244.68	1939.45	0.0002	0	97.2	100	100	90	16.04	39.9	13.3	0	1000.09	0	-0.002	13	762	438	90	634.69	24213.69
solid	True	1114	2.18	26458	9243	1	100	2.86	1573	116	1391.66	1546.69	1391.66	0.0001	0	99.4	100	100	90	14.09	99.7	33.23	0	998.77	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	3066	2.27	115502	38339	11	69.89	3.01	1025	104	1682.85	2071.84	1682.85	0	0	98.2	100	96	90	15.49	99.6	33.2	0	998.42	0	-0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1243.82	1549.49	1243.82	0.146	0	94	100	96	90	16.49	89.7	29.9	0	1003.28	0	-0.016	3	560	426	74	71.69	20768.9
vanjs	True	666	2.17	17211	5999	1	96.97	2.87	1023	104	1212.7	1398.06	1212.7	0.0001	0	100	100	100	90	15.26	64.7	21.57	0	991.95	0	0.005	3	743	388	76	74.17	22895.14
vue	True	1359	2.23	76585	29349	1	100	2.61	1580	117	1630.16	1856.84	1630.16	0.0001	0.2	99	100	100	90	14.48	104.7	34.9	0	995.82	0	-0.004	11	677	217	57	686.46	10853.47
