framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1562.51	1882.54	1562.51	0.0003	19.7	98.8	100	100	90	18.07	10	3.33	0	986.35	0	0	3	444	299	68	83.56	13776.09
angular	True	14005	2.4	239051	74575	3	92.72	3.21	10956	225	2104.97	2485.06	2104.97	0.0001	27.6	96	100	100	90	17.27	44.9	8.32	0	997.63	0	-0.002	13	868	474	85	604.86	29635.29
jquery	True	1185	2.26	100009	34722	1	99.5	2.88	1583	117	1812.38	1880.74	1812.38	0.1459	0	92.6	100	99.2	90	16.82	49.8	16.6	0	991.69	0	-0.011	3	481	287	45	87.4	18604.14
lit	True	750	2.21	60102	15752	1	98.82	3.82	1589	117	1516.59	1849.78	1516.59	0.055	0	99	96	100	90	30.27	20	6.67	0	969.71	0	0.014	8	1310	955	84	246.73	46709.68
preact	True	742	2.18	27622	10088	1	100	2.74	1023	104	1366.08	1671.32	1366.08	0.0001	0	99.6	100	100	90	16.16	25	10	0	980.04	0	-0.004	12	776	461	101	585.8	25344.18
qwik	True	1319	2.25	91158	34628	13	100	2.63	1599	117	1416.16	2123.17	1416.16	0.7975	0	79	96	100	90	16	84.7	28.23	0	987.18	0	-0.003	16	754	414	83	862.46	26425.59
react	True	1305	2.31	158538	50256	1	100	3.15	1023	105	1941.49	2246.03	1941.49	0.0002	88.8	94.8	100	100	90	17.98	64.7	21.57	0	986.41	0	0	13	762	438	90	634.69	24213.69
solid	True	1103	2.18	26458	9243	1	100	2.86	1593	117	1327.93	1539.89	1327.93	0.0001	0	100	100	100	90	15.72	15	5	0	979.22	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3112	2.27	115504	38341	11	69.89	3.01	1024	104	1665.25	2087.01	1665.25	0	0.8	98.2	100	96	90	29.56	59.7	19.9	0	970.2	0	0.015	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1219.66	1406.22	1219.66	0.146	0	94	100	96	90	30.11	29.9	9.97	0	973.98	0	0.014	3	560	426	74	71.69	20768.9
vanjs	True	663	2.17	17211	5999	1	96.97	2.87	1023	104	1231.1	1391.46	1231.1	0.0001	0	100	100	100	90	30.84	10	3.33	0	962.97	0	0.014	3	743	388	76	74.17	22895.14
vue	True	1385	2.23	76585	29349	1	100	2.61	1573	117	1607.71	1829.97	1607.71	0.0001	0	99	100	100	90	16.43	54.8	18.27	0	986.7	0	-0.003	11	677	217	57	686.46	10853.47
