framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1579.75	2062.87	1579.75	0.0002	18.61	98.6	100	100	90	56.02	69.7	19.93	0	1003.3	0	0.039	3	444	299	68	83.56	13776.09
angular	True	13896	2.4	239051	74575	3	92.72	3.21	10933	224	2121.14	2502.11	2121.14	0.0001	28.9	95.6	100	100	90	16.14	54.8	18.27	0	973.49	0	-0.003	13	868	474	85	604.86	29635.29
jquery	True	1184	2.26	100009	34722	1	99.5	2.88	1581	118	1757.97	1830.96	1757.97	0.1459	0	92.8	100	99.2	90	16.04	54.8	18.27	0	966.54	0	-0.011	3	481	287	45	87.4	18604.14
lit	True	751	2.21	60102	15752	1	98.82	3.82	1581	118	1582.91	1736.96	1582.91	0.055	0	99	96	100	90	47.56	49.8	15.77	0	978.52	0	0.03	8	1310	955	84	246.73	46709.68
preact	True	739	2.18	27622	10088	1	100	2.74	1023	106	1278.82	1584.14	1278.82	0.0001	0	100	100	100	90	14.83	15	5	0	959.38	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1319	2.25	91158	34628	13	100	2.63	1589	116	1430.42	2120.44	1430.42	0.7913	0	79	96	100	90	17.31	20	6.67	0	965.18	0	-0.002	16	754	414	83	862.46	26425.59
react	True	1312	2.31	158538	50256	1	100	3.15	1023	105	1877.79	2181.49	1877.79	0.0001	27.6	97.4	100	100	90	14.86	15	5	0	962.72	0	-0.01	13	762	438	90	634.69	24213.69
solid	True	1111	2.18	26458	9243	1	100	2.86	1592	117	1300.18	1514.37	1300.18	0.0001	0	100	100	100	90	16.74	24.9	8.3	0	956.95	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3101	2.27	115502	38338	11	69.89	3.01	1029	104	1689.62	2050.05	1689.62	0	0	98	100	96	90	13.96	34.9	11.63	0	946.24	0	-0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1394.74	1533.66	1394.74	0.146	0	94	100	96	90	50.03	54.8	14.12	0	990.48	0	0.051	3	560	426	74	71.69	20768.9
vanjs	True	673	2.17	17211	5999	1	96.97	2.87	1023	104	1225.3	1448.52	1225.3	0.0001	0	100	100	100	90	41.11	44.8	11.62	0	966.4	0	0.04	3	743	388	76	74.17	22895.14
vue	True	1355	2.23	76585	29349	1	100	2.61	1571	118	1606.11	1857.67	1606.11	0.0001	0	99	100	100	90	16.05	5	1.67	0	955.99	0	-0.002	11	677	217	57	686.46	10853.47
