framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1688.31	2064.53	1688.31	0.0002	24.4	98.4	100	100	90	15.88	59.8	19.93	0	1017	0	-0.017	3	444	299	68	83.56	13776.09
angular	True	13653	2.4	239051	74575	3	92.72	3.21	10823	224	2125.39	2572.49	2125.39	0.0001	33.9	95	100	100	90	20.1	49.8	9.13	0	1017.52	0	-0.002	13	868	474	85	604.86	29635.29
jquery	True	1168	2.26	100009	34722	1	99.5	2.88	1593	118	1741	1965.38	1741	0.1459	0	92.8	100	99.2	90	19.67	59.8	19.93	0	992.91	0	-0.009	3	481	287	45	87.4	18604.14
lit	True	731	2.21	60102	15752	1	98.82	3.82	1591	117	1580.82	1737.91	1580.82	0.055	0.6	99	96	100	90	20.68	84.5	28.17	0	996.36	0	0.003	8	1310	955	84	246.73	46709.68
preact	True	747	2.18	27622	10088	1	100	2.74	1024	104	1299.59	1604.78	1299.59	0.0001	0	100	100	100	90	16.71	64.8	21.6	0	988.1	0	-0.002	12	776	461	101	585.8	25344.18
qwik	True	1336	2.25	91158	34628	13	100	2.63	1598	117	1403.01	2126.3	1403.01	1.0089	0	74	96	100	90	20.28	99.6	33.2	0	1016.56	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1305	2.31	158538	50256	1	100	3.15	1023	105	1877.55	2181.63	1877.55	0.0002	0	97.8	100	100	90	20.65	84.6	28.2	0	990.23	0	-0.008	13	762	438	90	634.69	24213.69
solid	True	1109	2.18	26458	9243	1	100	2.86	1592	117	1305.52	1581.17	1305.52	0.0001	0	99.8	100	100	90	19.73	79.7	26.57	0	1004.52	0	-0.002	12	786	458	98	581.44	26202.05
svelte	True	3072	2.27	115504	38336	11	69.89	3.01	1027	104	1719.04	2021.72	1719.04	0	0	98	100	96	90	16.08	64.8	21.6	0	984.95	0	-0.002	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1397.66	1541.42	1397.66	0.1461	0	94	100	96	90	18.45	49.8	16.6	0	1005.48	0	-0.018	3	560	426	74	71.69	20768.9
vanjs	True	649	2.17	17211	5999	1	96.97	2.87	1023	104	1255.45	1546.51	1255.45	0.0001	0	100	100	100	90	15.09	49.8	16.6	0	999.23	0	0.004	3	743	388	76	74.17	22895.14
vue	True	1350	2.23	76585	29349	1	100	2.61	1580	117	1594.18	1878.28	1594.18	0.0001	0	99	100	100	90	19.52	69.8	31.57	0	990.16	0	-0.003	11	677	217	57	686.46	10853.47
