framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1363.01	1876.53	1363.01	0.0003	13.8	99.2	100	100	90	14.38	20	6.67	0	976.81	0	-0.016	3	444	299	68	83.56	13776.09
angular	True	12993	2.4	239051	74575	3	92.72	3.21	10188	226	2114.06	2551.1	2114.06	0.0001	24.2	95.4	100	100	90	14.63	15	5	0	977.48	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1104	2.26	100009	34722	1	99.5	2.88	1558	116	1808.5	1978.15	1808.5	0.1459	0	92	100	99.2	90	15.16	5	1.67	0	967.56	0	-0.011	3	481	287	45	87.4	18604.14
lit	True	670	2.21	60102	15752	1	98.82	3.82	1550	115	1508.7	1847.25	1508.7	0.055	0	99	96	100	90	15.59	24.9	8.3	0	963.38	0	0.001	8	1310	955	84	246.73	46709.68
preact	True	661	2.18	27622	10088	1	100	2.74	1022	104	1362.5	1635.44	1362.5	0.0001	0	99.8	100	100	90	14.25	35	11.67	0	963.87	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1224	2.25	91158	34628	13	100	2.63	1573	116	1430.4	2121	1430.4	0.6038	0	84	96	100	90	15.57	10	3.33	0	969.88	0	-0.003	16	754	414	83	862.46	26425.59
react	True	1209	2.31	158538	50256	1	100	3.15	1021	105	1937.69	2241.03	1937.69	0.0002	263.8	92.2	100	100	90	14.54	40	13.33	0	967.25	0	-0.008	13	762	438	90	634.69	24213.69
solid	True	1006	2.18	26458	9243	1	100	2.86	1546	115	1355.39	1534.89	1355.39	0.0001	0	100	100	100	90	15.8	10	3.33	0	961.74	0	-0.003	12	786	458	98	581.44	26202.05
svelte	True	2895	2.27	115502	38337	11	69.89	3.01	1029	104	1664.06	2112.99	1664.06	0	0	98	100	96	90	15.23	29.9	9.97	0	952.55	0	-0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1211.49	1515.32	1211.49	0.1461	0	94	100	96	90	14.33	44.8	14.93	0	965.8	0	-0.013	3	560	426	74	71.69	20768.9
vanjs	True	598	2.17	17211	5999	1	96.97	2.87	1022	104	1208.18	1385.27	1208.18	0.0001	0	100	100	100	90	15.7	15	5	0	956.34	0	0.006	3	743	388	76	74.17	22895.14
vue	True	1244	2.23	76585	29349	1	100	2.61	1552	115	1655.82	1844.73	1655.82	0.0001	0	99	100	100	90	16.09	44.9	14.97	0	962.92	0	-0.003	11	677	217	57	686.46	10853.47
