framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1369.55	1897.48	1369.55	0.0003	23.1	99.2	100	100	90	19.63	69.8	23.27	0	996.9	0	-0.012	3	444	299	68	83.56	13776.09
angular	True	14143	2.4	239051	74575	3	92.72	3.21	11126	229	2106.68	2643.22	2106.68	0.0001	33.4	94.8	100	100	90	15.79	54.7	9.95	0	984.73	0	-0.003	13	868	474	85	604.86	29635.29
jquery	True	1209	2.26	100009	34722	1	99.5	2.88	1605	119	1812.34	1984.5	1812.34	0.1459	0	92	100	99.2	90	20.82	74.7	24.9	0	978.8	0	-0.011	3	481	287	45	87.4	18604.14
lit	True	746	2.21	60102	15752	1	98.82	3.82	1602	118	1512.41	1857.21	1512.41	0.055	5.2	99	96	100	90	15.77	59.8	19.93	0	976.88	0	0	8	1310	955	84	246.73	46709.68
preact	True	768	2.18	27622	10088	1	100	2.74	1024	104	1358.19	1662.29	1358.19	0.0001	0	100	100	100	90	20.62	84.6	28.2	0	975.3	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	1349	2.25	91158	34628	13	100	2.63	1603	117	1417.24	2124.9	1417.24	0.6055	0	84	96	100	90	15.65	39.9	13.3	0	982.32	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1326	2.31	158538	50256	1	100	3.15	1022	105	1945.73	2250.29	1945.73	0.0002	27.8	96.8	100	100	90	18.77	69.7	23.23	0	987.82	0	-0.009	13	762	438	90	634.69	24213.69
solid	True	1139	2.18	26458	9243	1	100	2.86	1600	117	1363.18	1541.57	1363.18	0.0001	0.8	100	100	100	90	17.86	64.7	21.57	0	984.49	0	-0.001	12	786	458	98	581.44	26202.05
svelte	True	3193	2.27	115504	38335	11	69.89	3.01	1024	104	1667.36	2115.72	1667.36	0	0	98	100	96	90	15.95	69.8	23.27	0	957.83	0	0.013	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1222.06	1529.42	1222.06	0.146	0	94	100	96	90	16.74	59.8	19.93	0	973.39	0	-0.016	3	560	426	74	71.69	20768.9
vanjs	True	683	2.17	17211	5999	1	96.97	2.87	1023	104	1215.72	1392.28	1215.72	0.0001	0	100	100	100	90	19.61	84.6	28.2	0	971	0	0.004	3	743	388	76	74.17	22895.14
vue	True	1384	2.23	76585	29349	1	100	2.61	1612	118	1659.16	1855.33	1659.16	0.0001	0	99	100	100	90	18.53	54.6	18.2	0	988.93	0	-0.004	11	677	217	57	686.46	10853.47
