framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1868.46	2024.6	1868.46	0.0001	32.2	98	100	100	90	12.76	89.7	29.9	0	980.99	0	-0.019	3	444	299	68	83.56	13776.09
angular	True	15096	2.39	221175	67399	2	92.13	3.28	11194	263	1955.84	2487.55	1955.84	0.0001	28.8	96	100	100	90	14.37	79.6	14.1	0	978.91	0	-0.006	13	888	489	89	604.48	30872.93
jquery	True	1241	2.26	100009	34722	1	99.5	2.88	1637	119	1838.77	2019.56	1838.77	0.1459	0	92	100	99.2	90	14.16	79.7	26.57	0	980.02	0	-0.013	3	481	287	45	87.4	18604.14
lit	True	769	2.21	60102	15752	1	98.82	3.82	1642	119	1560.08	1826.59	1560.08	0.055	3.6	99	96	100	90	12.65	69.7	23.23	0	971.86	0	-0.002	8	1310	955	84	246.73	46709.68
preact	True	805	2.18	27622	10088	1	100	2.74	1025	105	1360.15	1667.02	1360.15	0.0001	0	99.8	100	100	90	12.95	59.7	19.9	0	975.71	0	-0.007	12	776	461	101	585.8	25344.18
qwik	True	1392	2.25	91158	34628	13	100	2.63	1626	118	1432.89	2127.22	1432.89	0.6055	0	83.8	96	100	90	13	94.5	31.5	0	979.81	0	-0.008	16	754	414	83	862.46	26425.59
react	True	1426	2.31	158538	50256	1	100	3.15	1024	105	1938.37	2243.36	1938.37	0.0002	1.2	97.2	100	100	90	14.89	54.6	18.2	0	980.8	0	-0.015	13	762	438	90	634.69	24213.69
solid	True	1160	2.18	26458	9243	1	100	2.86	1590	117	1388.8	1542.1	1388.8	0.0001	0	99.8	100	100	90	14.35	74.5	24.83	0	968.15	0	-0.006	12	786	458	98	581.44	26202.05
svelte	True	3270	2.27	115504	38336	11	69.89	3.01	1025	105	1668.77	2117.22	1668.77	0	0	98	100	96	90	14.03	119.5	39.83	0	958.13	0	-0.003	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1306.16	1541.82	1306.16	0.146	0	94	100	96	90	12.65	109.5	36.5	0	979.95	0	-0.02	3	560	426	74	71.69	20768.9
vanjs	True	690	2.17	17211	5999	1	96.97	2.87	1025	105	1209.46	1392.79	1209.46	0.0001	0	100	100	100	90	13.47	89.6	29.87	0	971.93	0	0.003	3	743	388	76	74.17	22895.14
vue	True	1426	2.23	76585	29349	1	100	2.61	1617	118	1658.58	1856.87	1658.58	0.0001	0.2	99	100	100	90	14.12	69.6	23.2	0	973	0	-0.006	11	677	217	57	686.46	10853.47
