framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1379.93	2020.42	1379.93	0.0003	29.4	99	100	100	90	13.99	59.8	19.93	0	973.05	0	-0.005	3	444	299	68	83.56	13776.09
angular	True	14017	2.4	239051	74575	3	92.72	3.21	10933	231	2105.74	2484.82	2105.74	0.0001	26.2	96	100	100	90	14.3	54.8	9.97	0	980.68	0	-0.005	13	868	474	85	604.86	29635.29
jquery	True	1214	2.26	100009	34722	1	99.5	2.88	1590	118	1810.6	1849.38	1810.6	0.1459	0	92.8	100	99.2	90	14.29	59.8	19.93	0	972.66	0	-0.013	3	481	287	45	87.4	18604.14
lit	True	753	2.21	60102	15752	1	98.82	3.82	1586	117	1510.58	1849.88	1510.58	0.055	0	99	96	100	90	15.47	59.8	19.93	0	958.79	0	-0.004	8	1310	955	84	246.73	46709.68
preact	True	756	2.18	27622	10088	1	100	2.74	1023	104	1376.22	1680.94	1376.22	0.0001	0	99.4	100	100	90	13.88	64.8	21.6	0	967.32	0	-0.007	12	776	461	101	585.8	25344.18
qwik	True	1349	2.25	91158	34628	13	100	2.63	1594	117	1417.55	2125.61	1417.55	0.4148	0	88.8	96	100	90	16.04	44.8	14.93	0	978.73	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1318	2.31	158538	50256	1	100	3.15	1023	105	1940.45	2284.78	2065.06	0.0001	136.4	93.6	100	100	90	24.04	64.8	21.6	0	983.89	0	0.006	13	762	438	90	634.69	24213.69
solid	True	1121	2.18	26458	9243	1	100	2.86	1588	117	1327.02	1510.32	1327.02	0.0001	0	100	100	100	90	14.49	54.8	18.27	0	968.55	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	3106	2.27	115504	38339	11	69.89	3.01	1034	104	1664.84	2056.04	1664.84	0	3.8	98.4	100	96	90	13.35	74.7	24.9	0	958.14	0	-0.003	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1216.01	1401.34	1216.01	0.1461	0	94	100	96	90	29.29	69.8	23.27	0	964.69	0	0.014	3	560	426	74	71.69	20768.9
vanjs	True	666	2.17	17211	5999	1	96.97	2.87	1023	104	1209.33	1387.8	1209.33	0.0001	0	100	100	100	90	27.45	34.9	11.63	0	953.68	0	0.012	3	743	388	76	74.17	22895.14
vue	True	1360	2.23	76585	29349	1	100	2.61	1591	117	1665.68	1849.71	1665.68	0.0001	0	99	100	100	90	16.59	64.8	21.6	0	972.68	0	-0.002	11	677	217	57	686.46	10853.47
