framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1366.07	2017.37	1366.07	0.0003	25.2	99	100	100	90	18.74	79.6	26.53	0	977.02	0	-0.019	3	444	299	68	83.56	13776.09
angular	True	14791	2.4	239051	74575	3	92.72	3.21	11589	236	2106.83	2612.24	2106.83	0.0001	32.3	95.2	100	100	90	19.98	54.7	18.23	0	993.14	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1270	2.26	100009	34722	1	99.5	2.88	1621	119	1811.18	1982.17	1811.18	0.1459	0	92	100	99.2	90	15.55	54.8	18.27	0	979.07	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	809	2.21	60102	15752	1	98.82	3.82	1618	118	1511.01	1855.11	1511.01	0.055	3.4	99	96	100	90	18.42	59.6	19.87	0	970.01	0	0	8	1310	955	84	246.73	46709.68
preact	True	798	2.18	27622	10088	1	100	2.74	1024	105	1365.46	1639.19	1365.46	0.0001	0	99.8	100	100	90	18.72	104.6	34.87	0	979.25	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	1420	2.25	91158	34628	13	100	2.63	1624	118	1418.13	2127.38	1418.13	0.7957	0	78.8	96	100	90	19.42	99.6	33.2	0	986	0	-0.006	16	754	414	83	862.46	26425.59
react	True	1336	2.31	158538	50256	1	100	3.15	1024	105	1942.91	2247.36	1942.91	0.0001	26.4	96.8	100	100	90	18.71	54.8	9.97	0	980.06	0	-0.008	13	762	438	90	634.69	24213.69
solid	True	1191	2.18	26458	9243	1	100	2.86	1631	118	1358.55	1544.62	1358.55	0.0001	0	99.8	100	100	90	17	54.6	18.2	0	972.77	0	-0.003	12	786	458	98	581.44	26202.05
svelte	True	3334	2.27	115504	38342	11	69.89	3.01	1030	104	1666.61	2085.19	1666.61	0	0	98.2	100	96	90	18.84	94.4	31.47	0	966.01	0	0.014	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1217.47	1523.3	1217.47	0.146	0	94	100	96	90	14.53	39.8	13.27	0	981.41	0	-0.018	3	560	426	74	71.69	20768.9
vanjs	True	714	2.17	17211	5999	1	96.97	2.87	1025	105	1208.83	1391.25	1208.83	0.0001	0	100	100	100	90	20.56	64.7	21.57	0	965.82	0	0.006	3	743	388	76	74.17	22895.14
vue	True	1455	2.23	76585	29349	1	100	2.61	1634	118	1656.84	1852.87	1656.84	0.0001	1.2	99	100	100	90	18.24	99.7	33.23	0	986.58	0	-0.005	11	677	217	57	686.46	10853.47
