framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1361.32	1875.8	1361.32	0.0003	14.4	99.2	100	100	90	13.73	134.6	44.87	0	981.48	0	-0.014	3	444	299	68	83.56	13776.09
angular	True	13236	2.4	239051	74575	3	92.72	3.21	10311	226	2108	2645.8	2108	0.0001	33.8	94.6	100	100	90	15.11	119.7	39.9	0	979.12	0	-0.003	13	868	474	85	604.86	29635.29
jquery	True	1117	2.26	100009	34722	1	99.5	2.88	1579	115	1808.17	1978.46	1808.17	0.1459	0	92	100	99.2	90	17.39	129.6	43.2	0	971.06	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	661	2.21	60102	15752	1	98.82	3.82	1553	115	1508.82	1850.43	1508.82	0.055	0	99	96	100	90	15.21	139.6	46.53	0	966.34	0	0	8	1310	955	84	246.73	46709.68
preact	True	685	2.18	27622	10088	1	100	2.74	1022	104	1358.45	1662.68	1358.45	0.0001	0	100	100	100	90	14.23	129.7	43.23	0	967.22	0	-0.006	12	776	461	101	585.8	25344.18
qwik	True	1247	2.25	91158	34628	13	100	2.63	1571	115	1416.16	2124.98	1416.16	0.8013	0	79	96	100	90	13.44	139.2	46.4	0	972.46	0	-0.007	16	754	414	83	862.46	26425.59
react	True	1247	2.31	158538	50256	1	100	3.15	1021	105	1943.27	2246.81	1943.27	0.0001	124	94	100	100	90	14.97	124.6	41.53	0	972.75	0	-0.006	13	762	438	90	634.69	24213.69
solid	True	1009	2.18	26458	9243	1	100	2.86	1575	116	1367.06	1538.79	1367.06	0.0001	0	100	100	100	90	14.17	144.6	48.2	0	966.48	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	2895	2.27	115502	38342	11	69.89	3.01	1032	104	1663.06	2052.59	1663.06	0	0.4	98.4	100	96	90	13.34	134.6	44.87	0	953.69	0	-0.002	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1212.66	1516.89	1212.66	0.1461	0	94	100	96	90	13	114.7	38.23	0	966.31	0	-0.018	3	560	426	74	71.69	20768.9
vanjs	True	606	2.17	17211	5999	1	96.97	2.87	1022	104	1213.15	1385.73	1213.15	0.0001	0	100	100	100	90	13.4	139.6	46.53	0	961.55	0	0.003	3	743	388	76	74.17	22895.14
vue	True	1269	2.23	76585	29349	1	100	2.61	1565	116	1625	1845.7	1625	0.0001	0	99	100	100	90	13.67	134.3	44.77	0	978.64	0	-0.005	11	677	217	57	686.46	10853.47
