framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1365.85	2015.14	1365.85	0.0003	25.8	99	100	100	90	13.76	54.8	18.27	0	975.18	0	-0.004	3	444	299	68	83.56	13776.09
angular	True	13945	2.4	239051	74575	3	92.72	3.21	10956	223	2104.42	2514.24	2104.42	0.0001	27.6	95.8	100	100	90	14.06	10	3.33	0	981.8	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1185	2.26	100009	34722	1	99.5	2.88	1578	117	1812.06	1884.71	1812.06	0.1459	0	92.6	100	99.2	90	16.31	44.8	14.93	0	975.25	0	-0.011	3	481	287	45	87.4	18604.14
lit	True	749	2.21	60102	15752	1	98.82	3.82	1599	117	1511.53	1852.49	1511.53	0.055	0	99	96	100	90	27.97	0	0	0	960.82	0	0.013	8	1310	955	84	246.73	46709.68
preact	True	748	2.18	27622	10088	1	100	2.74	1023	104	1361.53	1667.29	1361.53	0.0001	0	99.6	100	100	90	14.9	34.9	11.63	0	972.3	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1324	2.25	91158	34628	13	100	2.63	1575	117	1431.43	2122.8	1431.43	0.8073	0	79	96	100	90	13.95	29.9	9.97	0	969.55	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1325	2.31	158538	50256	1	100	3.15	1022	105	1943.6	2188.5	1943.6	0.0001	36.8	96.6	100	100	90	14.97	0	0	0	975.76	0	-0.005	13	762	438	90	634.69	24213.69
solid	True	1113	2.18	26458	9243	1	100	2.86	1584	117	1343.86	1540.69	1343.86	0.0001	0	100	100	100	90	13.66	10	3.33	0	968.36	0	-0.007	12	786	458	98	581.44	26202.05
svelte	True	3103	2.27	115504	38340	11	69.89	3.01	1034	104	1666.45	2059.23	1666.45	0	0	98.4	100	96	90	30.54	20	6.67	0	958.89	0	0.015	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1222.03	1439.37	1222.03	0.146	0	94	100	96	90	30.31	39.9	13.3	0	966.76	0	0.015	3	560	426	74	71.69	20768.9
vanjs	True	670	2.17	17211	5999	1	96.97	2.87	1023	104	1220.2	1389.6	1220.2	0.0001	0	100	100	100	90	28.36	0	0	0	953.34	0	0.013	3	743	388	76	74.17	22895.14
vue	True	1353	2.23	76585	29349	1	100	2.61	1592	117	1665.73	1850.4	1665.73	0.0001	0	99	100	100	90	16.53	64.8	21.6	0	975.05	0	-0.004	11	677	217	57	686.46	10853.47
