framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1557.18	2002.93	1557.18	0.0003	24.6	98.6	100	100	90	8	39.8	13.27	0	971.12	0	-0.011	3	444	299	68	83.56	13776.09
angular	True	14057	2.4	239051	74575	3	92.72	3.21	11032	230	2104.43	2604.25	2104.43	0.0001	27.6	95.2	100	100	90	7.36	64.8	11.63	0	978.67	0	-0.011	13	868	474	85	604.86	29635.29
jquery	True	1196	2.26	100009	34722	1	99.5	2.88	1590	118	1816.52	1990.39	1816.52	0.1459	0	92	100	99.2	90	7.36	64.8	21.6	0	969.55	0	-0.019	3	481	287	45	87.4	18604.14
lit	True	753	2.21	60102	15752	1	98.82	3.82	1618	117	1510.67	1851	1510.67	0.055	0	99	96	100	90	7.48	44.8	14.93	0	954.09	0	0.002	8	1310	955	84	246.73	46709.68
preact	True	763	2.18	27622	10088	1	100	2.74	1024	104	1359.23	1663.85	1359.23	0.0001	0	99.8	100	100	90	5.98	54.8	18.27	0	965.46	0	-0.014	12	776	461	101	585.8	25344.18
qwik	True	1346	2.25	91158	34628	13	100	2.63	1608	116	1431.64	2123.7	1431.64	0.8013	0	79	96	100	90	6.53	69.8	23.27	0	973.28	0	-0.013	16	754	414	83	862.46	26425.59
react	True	1338	2.31	158538	50256	1	100	3.15	1022	105	1969.92	2274.28	1969.92	0.0001	35.4	96.4	100	100	90	7.01	64.8	21.6	0	969.79	0	-0.019	13	762	438	90	634.69	24213.69
solid	True	1110	2.18	26458	9243	1	100	2.86	1595	117	1368.86	1539.3	1368.86	0.0001	0	100	100	100	90	5.75	69.8	23.27	0	966.63	0	-0.014	12	786	458	98	581.44	26202.05
svelte	True	3108	2.27	115504	38338	11	69.89	3.01	1024	104	1666.26	2083.94	1666.26	0	1	98.2	100	96	90	5.64	74.7	24.9	0	948.23	0	-0.011	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1221.82	1529.1	1221.82	0.146	0	94	100	96	90	11.97	44.8	14.93	0	963.03	0	0.005	3	560	426	74	71.69	20768.9
vanjs	True	653	2.17	17211	5999	1	96.97	2.87	1023	104	1221.6	1390.79	1221.6	0.0001	0	100	100	100	90	8.63	39.8	13.27	0	948.2	0	0.002	3	743	388	76	74.17	22895.14
vue	True	1363	2.23	76585	29349	1	100	2.61	1590	117	1658.2	1849.31	1658.2	0.0001	0	99	100	100	90	7.5	74.7	24.9	0	968.93	0	-0.013	11	677	217	57	686.46	10853.47
