framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1580.46	2061.5	1580.46	0.0003	19.5	98.6	100	100	90	57.7	74.7	24.9	0	996.47	0	0.041	3	444	299	68	83.56	13776.09
angular	True	14215	2.4	239051	74575	3	92.72	3.21	10969	226	2141.86	2526.69	2141.86	0.0001	32	95.2	100	100	90	14.9	5	1.67	0	963.73	0	-0.003	13	868	474	85	604.86	29635.29
jquery	True	1219	2.26	100009	34722	1	99.5	2.88	1595	118	1712.3	1794.31	1712.3	0.1459	0	93	100	99.2	90	11.91	0	0	0	953.85	0	-0.015	3	481	287	45	87.4	18604.14
lit	True	735	2.21	60102	15752	1	98.82	3.82	1587	117	1588.53	1706.06	1588.53	0.055	0	99	96	100	90	47.35	49.8	16.6	0	971	0	0.047	8	1310	955	84	246.73	46709.68
preact	True	755	2.18	27622	10088	1	100	2.74	1024	104	1317.39	1622.68	1317.39	0.0001	0	99.8	100	100	90	14.1	5	1.67	0	948.92	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1342	2.25	91158	34628	13	100	2.63	1586	117	1431.74	2123.14	1431.74	0.8073	4.18	79	96	100	90	14.41	0	0	0	961.88	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1317	2.31	158538	50256	1	100	3.15	1023	105	1860.07	2164.61	1860.07	0.0002	189.3	93.6	100	100	90	13.22	0	0	0	954.67	0	-0.006	13	762	438	90	634.69	24213.69
solid	True	1118	2.18	26458	9243	1	100	2.86	1572	116	1270.62	1544.33	1270.62	0.0001	0	100	100	100	90	17.64	0	0	0	956.5	0	-0.002	12	786	458	98	581.44	26202.05
svelte	True	3143	2.27	115502	38339	11	69.89	3.01	1030	104	1709.42	2021.7	1709.42	0	0	98	100	96	90	15.71	0	0	0	942.85	0	0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1391.34	1530.38	1391.34	0.146	0	94	100	96	90	52.44	44.8	14.93	0	983.78	0	0.054	3	560	426	74	71.69	20768.9
vanjs	True	657	2.17	17211	5999	1	96.97	2.87	1023	104	1253.43	1542.26	1253.43	0.0001	0	100	100	100	90	41.37	29.9	9.97	0	957.88	0	0.04	3	743	388	76	74.17	22895.14
vue	True	1405	2.23	76585	29349	1	100	2.61	1575	118	1564.59	1847.68	1564.59	0.0001	0	99	100	100	90	16.42	0	0	0	957.59	0	-0.002	11	677	217	57	686.46	10853.47
