framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1792.41	2052.88	1792.41	0.0003	23.2	98.2	100	100	90	57.31	79.6	26.53	0	994.53	0	0.041	3	444	299	68	83.56	13776.09
angular	True	14484	2.4	239051	74575	3	92.72	3.21	11070	228	2122.22	2505.73	2122.22	0.0001	31	95.6	100	100	90	14.35	0	0	0	963.2	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1216	2.26	100009	34722	1	99.5	2.88	1589	118	1719.05	1791.46	1719.05	0.1459	0	93	100	99.2	90	13.69	0	0	0	955.43	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	750	2.21	60102	15752	1	98.82	3.82	1593	118	1589.58	1707.37	1589.58	0.055	0	99	96	100	90	47.69	59.8	19.93	0	974.73	0	0.031	8	1310	955	84	246.73	46709.68
preact	True	768	2.18	27622	10088	1	100	2.74	1023	104	1251.35	1555.43	1251.35	0.0001	0	100	100	100	90	15.54	0	0	0	956.09	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	1361	2.25	91158	34628	13	100	2.63	1616	117	1431.8	2123.66	1431.8	1.0075	5.9	74	96	100	90	14.08	0	0	0	960.11	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1344	2.31	158538	50256	1	100	3.15	1023	105	1857.87	2161.81	1857.87	0.0002	43	97.2	100	100	90	13.83	0	0	0	953.06	0	-0.003	13	762	438	90	634.69	24213.69
solid	True	1124	2.18	26458	9243	1	100	2.86	1595	118	1303.84	1577.85	1303.84	0.0001	0	100	100	100	90	15.84	0	0	0	954.76	0	-0.001	12	786	458	98	581.44	26202.05
svelte	True	3142	2.27	115504	38342	11	69.89	3.01	1024	104	1710.58	2018.22	1710.58	0	0	98	100	96	90	14.87	0	0	0	941.59	0	0	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1393.7	1535.8	1393.7	0.146	0	94	100	96	90	50.61	59.7	19.9	0	982.74	0	0.052	3	560	426	74	71.69	20768.9
vanjs	True	674	2.17	17211	5999	1	96.97	2.87	1023	104	1250.17	1540.13	1250.17	0.0001	0	100	100	100	90	41.75	34.9	11.63	0	958.51	0	0.041	3	743	388	76	74.17	22895.14
vue	True	1406	2.23	76585	29349	1	100	2.61	1621	117	1555	1839.2	1555	0.0001	0	99	100	100	90	14.21	0	0	0	955.83	0	-0.004	11	677	217	57	686.46	10853.47
