framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1365.32	1880.55	1365.32	0.0003	22.3	99.2	100	100	90	17.11	24.9	8.3	0	986.07	0	-0.016	3	444	299	68	83.56	13776.09
angular	True	14102	2.4	239051	74575	3	92.72	3.21	11043	228	2106.5	2486.35	2106.5	0.0001	27	96	100	100	90	18.49	0	0	0	997.47	0	-0.001	13	868	474	85	604.86	29635.29
jquery	True	1203	2.26	100009	34722	1	99.5	2.88	1571	118	1807.77	1910.68	1807.77	0.1459	0	92.4	100	99.2	90	17.6	14.9	4.97	0	989.47	0	-0.01	3	481	287	45	87.4	18604.14
lit	True	740	2.21	60102	15752	1	98.82	3.82	1606	118	1510.59	1850.69	1510.59	0.055	0	99	96	100	90	15.09	20	6.67	0	970.4	0	-0.003	8	1310	955	84	246.73	46709.68
preact	True	740	2.18	27622	10088	1	100	2.74	1024	104	1364.21	1668.21	1364.21	0.0001	0	99.8	100	100	90	18.49	10	3.33	0	986.36	0	-0.002	12	776	461	101	585.8	25344.18
qwik	True	1343	2.25	91158	34628	13	100	2.63	1598	117	1416.61	2122.61	1416.61	0.8182	0	78.8	96	100	90	14.79	19.9	6.63	0	987.78	0	-0.006	16	754	414	83	862.46	26425.59
react	True	1315	2.31	158538	50256	1	100	3.15	1023	105	1944.23	2218.85	1944.23	0	45.8	96.4	100	100	90	16.49	74.7	24.9	0	987.39	0	-0.009	13	762	438	90	634.69	24213.69
solid	True	1125	2.18	26458	9243	1	100	2.86	1587	117	1368.94	1540.21	1368.94	0.0001	0	100	100	100	90	16.16	15	5	0	980.9	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3104	2.27	115502	38337	11	69.89	3.01	1024	104	1664.13	2092.43	1664.13	0	0	98.2	100	96	90	30.15	20	6.67	0	970	0	0.015	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1223.42	1441.23	1223.42	0.1461	0	94	100	96	90	30.36	10	3.33	0	979.96	0	0.015	3	560	426	74	71.69	20768.9
vanjs	True	655	2.17	17211	5999	1	96.97	2.87	1023	104	1222.89	1386.63	1222.89	0.0001	0	100	100	100	90	31.29	10	3.33	0	965.92	0	0.014	3	743	388	76	74.17	22895.14
vue	True	1354	2.23	76585	29349	1	100	2.61	1593	117	1658.74	1851.91	1658.74	0.0001	0	99	100	100	90	14.98	19.9	6.63	0	979.31	0	-0.005	11	677	217	57	686.46	10853.47
