framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1595.48	2079.87	1595.48	0.0002	25	98.6	100	100	90	16.07	94.7	31.57	0	1008.15	0	-0.014	3	444	299	68	83.56	13776.09
angular	True	13701	2.4	239051	74575	3	92.72	3.21	10739	226	2154.57	2541.06	2154.57	0.0001	31	95	100	100	90	16.05	79.3	14.05	0	1015.64	0	-0.003	13	868	474	85	604.86	29635.29
jquery	True	1174	2.26	100009	34722	1	99.5	2.88	1585	118	1747.36	1955.8	1747.36	0.1459	0.2	92.8	100	99.2	90	14.44	119.6	39.87	0	1010.41	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	742	2.21	60102	15752	1	98.82	3.82	1571	117	1590.63	1706.66	1590.63	0.055	0	99	96	100	90	16.54	99.6	33.2	0	1006.02	0	0.001	8	1310	955	84	246.73	46709.68
preact	True	749	2.18	27622	10088	1	100	2.74	1024	104	1282.96	1593.74	1282.96	0.0001	0	100	100	100	90	16.54	54.9	18.3	0	987.09	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	1324	2.25	91158	34628	13	100	2.63	1606	116	1421.82	2208.24	1421.82	0.8073	0	78.6	96	100	90	16.85	104.7	34.9	0	1018.54	0	-0.003	16	754	414	83	862.46	26425.59
react	True	1298	2.31	158538	50256	1	100	3.15	1023	105	1896.9	2202.55	1896.9	0.0001	0	97.6	100	100	90	15.08	64.7	21.57	0	1003.81	0	-0.008	13	762	438	90	634.69	24213.69
solid	True	1103	2.18	26458	9243	1	100	2.86	1595	117	1306.43	1581.84	1306.43	0.0001	0	99.8	100	100	90	16.5	124.5	41.5	0	988.93	0	-0.002	12	786	458	98	581.44	26202.05
svelte	True	3061	2.27	115504	38339	11	69.89	3.01	1023	104	1702.24	2043.02	1702.24	0	0	98	100	96	90	15.75	94.7	31.57	0	989.08	0	-0.003	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1402.17	1547.83	1402.17	0.1461	0	94	100	96	90	13.96	104.6	34.87	0	986.58	0	-0.01	3	560	426	74	71.69	20768.9
vanjs	True	671	2.17	17211	5999	1	96.97	2.87	1023	104	1260.01	1559.22	1260.01	0.0001	0	100	100	100	90	14.98	99.7	33.23	0	1004.38	0	0.005	3	743	388	76	74.17	22895.14
vue	True	1318	2.23	76585	29349	1	100	2.61	1592	117	1553.34	1894.91	1553.34	0.0001	0	99	100	100	90	15.65	104.6	34.87	0	986.47	0	-0.004	11	677	217	57	686.46	10853.47
