framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1371.7	1769.93	1371.7	0.0003	19.9	99.4	100	100	90	15.52	69.8	23.27	0	980.68	0	-0.002	3	444	299	68	83.56	13776.09
angular	True	14174	2.4	239051	74575	3	92.72	3.21	11053	227	2107.82	2550.54	2107.82	0.0001	28.8	95.6	100	100	90	15.18	74.5	13.25	0	993.53	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1188	2.26	100009	34722	1	99.5	2.88	1585	118	1812.09	1884.25	1812.09	0.1459	0	92.6	100	99.2	90	14.98	39.8	13.27	0	987.39	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	747	2.21	60102	15752	1	98.82	3.82	1583	118	1510.08	1850.92	1510.08	0.055	0	99	96	100	90	15.94	84.6	28.2	0	974.58	0	-0.002	8	1310	955	84	246.73	46709.68
preact	True	770	2.18	27622	10088	1	100	2.74	1023	104	1365.83	1670.84	1365.83	0.0001	0	99.6	100	100	90	18.26	29.9	9.97	0	986.3	0	-0.001	12	776	461	101	585.8	25344.18
qwik	True	1361	2.25	91158	34628	13	100	2.63	1608	116	1400.95	2121.28	1400.95	0.5956	0	84	96	100	90	17.05	64.8	21.6	0	989.21	0	-0.001	16	754	414	83	862.46	26425.59
react	True	1309	2.31	158538	50256	1	100	3.15	1023	105	1968.67	2273.2	1968.67	0.0001	39.4	96.4	100	100	90	17.33	59.8	19.93	0	987.06	0	-0.001	13	762	438	90	634.69	24213.69
solid	True	1134	2.18	26458	9243	1	100	2.86	1582	116	1358.52	1542.79	1358.52	0.0001	0	100	100	100	90	17.17	39.8	13.27	0	982.71	0	-0.003	12	786	458	98	581.44	26202.05
svelte	True	3196	2.27	115502	38337	11	69.89	3.01	1024	104	1665.53	2113.31	1665.53	0	0.6	98	100	96	90	15.5	69.8	12.47	0	967.72	0	-0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1219.45	1465.93	1219.45	0.1461	0	94	100	96	90	28.28	59.8	19.93	0	978.74	0	0.013	3	560	426	74	71.69	20768.9
vanjs	True	658	2.17	17211	5999	1	96.97	2.87	1023	104	1210.87	1390.51	1210.87	0.0001	0	100	100	100	90	26.35	79.6	26.53	0	964.58	0	0.012	3	743	388	76	74.17	22895.14
vue	True	1372	2.23	76585	29349	1	100	2.61	1587	118	1658.22	1850.32	1658.22	0.0001	0	99	100	100	90	15.93	54.8	18.27	0	984.2	0	-0.004	11	677	217	57	686.46	10853.47
