framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1761.07	2019.18	1761.07	0.0002	27.2	98.2	100	100	90	18.68	39.9	13.3	0	1011.32	29.9	-0.012	3	444	299	68	83.56	13776.09
angular	True	14210	2.4	239051	74575	3	92.72	3.21	11080	226	2110.9	2616.96	2110.9	0.0001	30.6	94.8	100	100	90	18.28	54.8	9.97	0	1010.47	0	-0.005	13	868	474	85	604.86	29635.29
jquery	True	1207	2.26	100009	34722	1	99.5	2.88	1585	118	1823.18	1999.36	1823.18	0.1459	0.1	92.2	100	99.2	90	19.86	84.6	28.2	0	1006.5	0	-0.009	3	481	287	45	87.4	18604.14
lit	True	758	2.21	60102	15752	1	98.82	3.82	1586	117	1562.88	1836.7	1562.88	0.055	1.8	99	96	100	90	19.69	79.5	26.5	0	998.82	0	0.001	8	1310	955	84	246.73	46709.68
preact	True	764	2.18	27622	10088	1	100	2.74	1024	104	1360.27	1665.4	1360.27	0.0001	0	99.8	100	100	90	18.93	74.6	24.87	0	1010.45	0	-0.004	12	776	461	101	585.8	25344.18
qwik	True	1350	2.25	91158	34628	13	100	2.63	1605	116	1430.93	2121.44	1430.93	0.7974	0	79	96	100	90	14.79	59.8	19.93	0	1009.52	0	-0.006	16	754	414	83	862.46	26425.59
react	True	1345	2.31	158538	50256	1	100	3.15	1023	105	1960.49	2265.73	1960.49	0.0001	0	97	100	100	90	15.96	59.8	19.93	0	1011.67	0	-0.01	13	762	438	90	634.69	24213.69
solid	True	1131	2.18	26458	9243	1	100	2.86	1595	117	1391.79	1546.29	1391.79	0.0001	0	99.6	100	100	90	19.89	54.7	18.23	0	998.48	0	-0.003	12	786	458	98	581.44	26202.05
svelte	True	3134	2.27	115504	38338	11	69.89	3.01	1032	104	1667.79	2116.32	1667.79	0	0	98	100	96	90	20.02	99.6	33.2	0	981.69	0	0	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1247.58	1545.71	1247.58	0.146	0	94	100	96	90	18.52	74.7	24.9	0	993.86	0	-0.017	3	560	426	74	71.69	20768.9
vanjs	True	669	2.17	17211	5999	1	96.97	2.87	1023	104	1211.83	1395.74	1211.83	0.0001	0	100	100	100	90	20.68	79.3	26.43	0	991.93	0	0.007	3	743	388	76	74.17	22895.14
vue	True	1373	2.23	76585	29349	1	100	2.61	1573	117	1660.64	1857.75	1660.64	0.0001	0	99	100	100	90	19.6	74.7	24.9	0	1019.11	0	-0.003	11	677	217	57	686.46	10853.47
