framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1468.7	1882.01	1468.7	0.0003	27.2	99	100	100	90	17.08	44.8	14.93	0	970.65	0	-0.017	3	444	299	68	83.56	13776.09
angular	True	15013	2.4	239051	74575	3	92.72	3.21	11952	242	2106.43	2615.04	2106.43	0.0001	35.4	95.2	100	100	90	18.55	79.7	26.57	0	968.58	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1262	2.26	100009	34722	1	99.5	2.88	1637	119	1810.42	1990.43	1810.42	0.1459	0	92	100	99.2	90	18.35	44.8	14.93	0	962.47	0	-0.011	3	481	287	45	87.4	18604.14
lit	True	802	2.21	60102	15752	1	98.82	3.82	1640	117	1511.22	1855.23	1511.22	0.055	3.4	99	96	100	90	19.42	39.8	13.27	0	961.07	0	0.001	8	1310	955	84	246.73	46709.68
preact	True	802	2.18	27622	10088	1	100	2.74	1025	105	1358.01	1662.01	1358.01	0.0001	0	100	100	100	90	17.04	44.8	14.93	0	958.99	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1412	2.25	91158	34628	13	100	2.63	1637	117	1433.05	2128.6	1433.05	0.7896	0	79	96	100	90	18.16	79.6	26.53	0	968.57	0	-0.003	16	754	414	83	862.46	26425.59
react	True	1393	2.31	158538	50256	1	100	3.15	1024	105	1943.06	2246.99	1943.06	0.0001	34.4	96.6	100	100	90	19.98	74.6	24.87	0	965.79	0	-0.006	13	762	438	90	634.69	24213.69
solid	True	1191	2.18	26458	9243	1	100	2.86	1638	117	1357.95	1542.52	1357.95	0.0001	0	100	100	100	90	15.02	59.7	19.9	0	957.69	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	3317	2.27	115502	38341	11	69.89	3.01	1025	105	1667.65	2087.05	1667.65	0	0	98.2	100	96	90	19.27	64.7	21.57	0	945.07	0	-0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1247.26	1523.02	1247.26	0.146	0	94	100	96	90	18.61	64.7	21.57	0	959.84	0	-0.017	3	560	426	74	71.69	20768.9
vanjs	True	708	2.17	17211	5999	1	96.97	2.87	1025	104	1209.79	1390.89	1209.79	0.0001	0	100	100	100	90	19.09	94.7	31.57	0	955.78	0	0.006	3	743	388	76	74.17	22895.14
vue	True	1453	2.23	76585	29349	1	100	2.61	1641	118	1626.78	1851.37	1626.78	0.0001	0	99	100	100	90	17.03	59.7	19.9	0	954.67	0	-0.004	11	677	217	57	686.46	10853.47
