framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1796.06	2057.19	1796.06	0.0002	21.8	98.2	100	100	90	56.58	84.5	28.17	0	999.81	0	0.039	3	444	299	68	83.56	13776.09
angular	True	14484	2.4	239051	74575	3	92.72	3.21	11212	236	2129.28	2511.22	2129.28	0.0001	29.8	95.4	100	100	90	14.88	5	1.67	0	962.61	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1209	2.26	100009	34722	1	99.5	2.88	1585	118	1716.01	1869.65	1716.01	0.1459	0	93	100	99.2	90	15.79	0	0	0	958.36	0	-0.01	3	481	287	45	87.4	18604.14
lit	True	740	2.21	60102	15752	1	98.82	3.82	1577	117	1588.28	1705.17	1588.28	0.055	0	99	96	100	90	46.29	49.8	16.6	0	971.86	0	0.029	8	1310	955	84	246.73	46709.68
preact	True	743	2.18	27622	10088	1	100	2.74	1025	104	1272.76	1579.04	1272.76	0.0001	0	100	100	100	90	14.42	5	1.67	0	952.89	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1348	2.25	91158	34628	13	100	2.63	1580	117	1412.26	2210.47	1412.26	0.8056	2.06	78.6	96	100	90	15.54	0	0	0	963.25	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1373	2.31	158538	50256	1	100	3.15	1023	105	1855.69	2159.74	1855.69	0.0001	30.8	97.6	100	100	90	16.42	0	0	0	956.32	0	-0.003	13	762	438	90	634.69	24213.69
solid	True	1132	2.18	26458	9243	1	100	2.86	1587	117	1279.21	1552.82	1279.21	0.0001	0	100	100	100	90	16.06	0	0	0	956.97	0	-0.003	12	786	458	98	581.44	26202.05
svelte	True	3071	2.27	115502	38338	11	69.89	3.01	1025	104	1705.21	2009.87	1705.21	0	0	98	100	96	90	15.08	0	0	0	942.54	0	-0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1390.51	1534.55	1390.51	0.1461	0	94	100	96	90	49.34	54.7	18.23	0	981.13	0	0.032	3	560	426	74	71.69	20768.9
vanjs	True	655	2.17	17211	5999	1	96.97	2.87	1023	104	1250.33	1542.26	1250.33	0.0001	0	100	100	100	90	41.74	44.9	14.97	0	960.33	0	0.041	3	743	388	76	74.17	22895.14
vue	True	1371	2.23	76585	29349	1	100	2.61	1596	117	1553.52	1839.78	1553.52	0.0001	0	99	100	100	90	15.55	0	0	0	958.25	0	-0.004	11	677	217	57	686.46	10853.47
