framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1374.6	2016.45	1374.6	0.0003	25	99	100	100	90	15.1	119.6	39.87	0	974.93	0	-0.014	3	444	299	68	83.56	13776.09
angular	True	14296	2.4	239051	74575	3	92.72	3.21	11246	225	2106.93	2582.6	2106.93	0.0001	32.2	95.4	100	100	90	14.78	79.6	26.53	0	978.68	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1208	2.26	100009	34722	1	99.5	2.88	1594	118	1810.28	1981.82	1810.28	0.1459	0	92	100	99.2	90	14.52	94.6	31.53	0	965.74	0	-0.013	3	481	287	45	87.4	18604.14
lit	True	762	2.21	60102	15752	1	98.82	3.82	1599	117	1518.37	1852.76	1518.37	0.055	2	99	96	100	90	12.91	104.6	34.87	0	963.3	0	-0.003	8	1310	955	84	246.73	46709.68
preact	True	763	2.18	27622	10088	1	100	2.74	1024	104	1358.31	1632.46	1358.31	0.0001	0	100	100	100	90	13.76	94.6	31.53	0	964.51	0	-0.006	12	776	461	101	585.8	25344.18
qwik	True	1380	2.25	91158	34628	13	100	2.63	1597	116	1417.4	2125.66	1417.4	1.0091	0	74	96	100	90	14.1	89.7	29.9	0	969.32	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1345	2.31	158538	50256	1	100	3.15	1023	105	1944.24	2247.96	1944.24	0.0002	33.6	96.6	100	100	90	15.42	109.5	36.5	0	980.83	0	-0.009	13	762	438	90	634.69	24213.69
solid	True	1143	2.18	26458	9243	1	100	2.86	1585	117	1357.64	1541.26	1357.64	0.0001	0	99.8	100	100	90	13.73	104.6	34.87	0	962.12	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	3169	2.27	115504	38339	11	69.89	3.01	1026	104	1667.68	2055.99	1667.68	0	0	98.4	100	96	90	13.05	124.5	41.5	0	951.2	0	-0.003	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1246.87	1522.49	1246.87	0.146	0	94	100	96	90	14.25	99.6	33.2	0	963.97	0	-0.012	3	560	426	74	71.69	20768.9
vanjs	True	667	2.17	17211	5999	1	96.97	2.87	1023	104	1207.67	1388.31	1207.67	0.0001	0	100	100	100	90	14.85	114.4	38.13	0	957.77	0	0.005	3	743	388	76	74.17	22895.14
vue	True	1405	2.23	76585	29349	1	100	2.61	1592	118	1627.18	1851.77	1627.18	0.0001	0	99	100	100	90	15.18	84.6	28.2	0	964.95	0	-0.004	11	677	217	57	686.46	10853.47
