framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1369.64	2013.09	1369.64	0.0003	28.4	99	100	100	90	22.12	129.5	43.17	0	973.6	0	-0.014	3	444	299	68	83.56	13776.09
angular	True	14430	2.4	239051	74575	3	92.72	3.21	10978	225	2105.73	2612.79	2105.73	0.0001	34.2	95.2	100	100	90	14.62	114.5	19.92	0	969.8	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1223	2.26	100009	34722	1	99.5	2.88	1594	118	1809.93	1980.5	1809.93	0.1459	0	92	100	99.2	90	15.9	134.4	44.8	0	966.43	0	-0.011	3	481	287	45	87.4	18604.14
lit	True	751	2.21	60102	15752	1	98.82	3.82	1580	117	1511.75	1855.43	1511.75	0.055	3.6	99	96	100	90	16.78	79.6	26.53	0	963.18	0	0.003	8	1310	955	84	246.73	46709.68
preact	True	745	2.18	27622	10088	1	100	2.74	1023	104	1365.46	1669.69	1365.46	0.0001	0	99.8	100	100	90	15.21	114.7	38.23	0	961.33	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1327	2.25	91158	34628	13	100	2.63	1591	115	1401.55	2123.48	1401.55	1.0048	0	74	96	100	90	19.46	104.5	34.83	0	966.99	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1360	2.31	158538	50256	1	100	3.15	1023	105	1940.79	2261.19	1940.79	0.0002	156	93.4	100	100	90	16.08	119.5	39.83	0	965.06	0	-0.012	13	762	438	90	634.69	24213.69
solid	True	1135	2.18	26458	9243	1	100	2.86	1594	115	1356.8	1540.2	1356.8	0.0001	0	100	100	100	90	15.53	129.5	43.17	0	959.77	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3170	2.27	115502	38340	11	69.89	3.01	1031	104	1667.27	2115.76	1667.27	0	3.2	98	100	96	90	14.8	129.5	43.17	0	945.62	0	-0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1214.51	1519.35	1214.51	0.146	0	94	100	96	90	15.46	114.5	38.17	0	961.43	0	-0.01	3	560	426	74	71.69	20768.9
vanjs	True	692	2.17	17211	5999	1	96.97	2.87	1023	104	1208.8	1389.4	1208.8	0.0001	0	100	100	100	90	14.31	119.5	39.83	0	953.83	0	0.003	3	743	388	76	74.17	22895.14
vue	True	1365	2.23	76585	29349	1	100	2.61	1580	117	1626.85	1852.28	1626.85	0.0001	0	99	100	100	90	18.23	134.5	44.83	0	959.17	0	-0.001	11	677	217	57	686.46	10853.47
