framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1389.91	2019.22	1389.91	0.0003	27.6	99	100	100	90	16.76	64.8	21.6	0	987.87	0	-0.001	3	444	299	68	83.56	13776.09
angular	True	14168	2.4	239051	74575	3	92.72	3.21	11074	225	2104.99	2517.29	2104.99	0.0001	29.8	95.8	100	100	90	15.95	64.8	21.6	0	989.24	0	-0.003	13	868	474	85	604.86	29635.29
jquery	True	1194	2.26	100009	34722	1	99.5	2.88	1583	118	1813.06	1915.59	1813.06	0.1459	0	92.4	100	99.2	90	15.9	64.8	21.6	0	986.29	0	-0.011	3	481	287	45	87.4	18604.14
lit	True	744	2.21	60102	15752	1	98.82	3.82	1600	118	1517.74	1852.81	1517.74	0.055	0	99	96	100	90	17.9	54.8	18.27	0	966.96	0	0.003	8	1310	955	84	246.73	46709.68
preact	True	766	2.18	27622	10088	1	100	2.74	1023	104	1357.54	1661.3	1357.54	0.0001	0	100	100	100	90	17.52	69.8	23.27	0	984.48	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	1341	2.25	91158	34628	13	100	2.63	1592	117	1416.91	2124.33	1416.91	0.6055	0	84	96	100	90	17.88	59.8	19.93	0	992.22	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1324	2.31	158538	50256	1	100	3.15	1023	105	1943.7	2248.54	1943.7	0.0002	176.6	93	100	100	90	17.59	74.8	24.93	0	985.06	0	0	13	762	438	90	634.69	24213.69
solid	True	1117	2.18	26458	9243	1	100	2.86	1589	117	1358.48	1542.12	1358.48	0.0001	0	100	100	100	90	15.53	74.8	24.93	0	981.3	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3161	2.27	115504	38342	11	69.89	3.01	1031	104	1665.54	2088.35	1665.54	0	5.3	98.2	100	96	90	16.89	59.8	19.93	0	970.61	0	-0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1217.06	1432.75	1217.06	0.146	0	94	100	96	90	27.97	69.7	23.23	0	972.46	0	0.013	3	560	426	74	71.69	20768.9
vanjs	True	651	2.17	17211	5999	1	96.97	2.87	1023	104	1218.51	1394.37	1218.51	0.0001	0	100	100	100	90	23	69.7	23.23	0	962.56	0	0.009	3	743	388	76	74.17	22895.14
vue	True	1377	2.23	76585	29349	1	100	2.61	1588	118	1663.68	1847.32	1663.68	0.0001	0	99	100	100	90	15.71	59.8	19.93	0	983.09	0	-0.004	11	677	217	57	686.46	10853.47
