framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1368.01	1899	1368.01	0.0003	20.3	99.2	100	100	90	21.19	74.7	24.9	0	971.35	0	-0.012	3	444	299	68	83.56	13776.09
angular	True	14237	2.4	239051	74575	3	92.72	3.21	10805	222	2105.36	2605.43	2105.36	0.0001	27.4	95.2	100	100	90	19.58	84.6	28.2	0	966.02	0	-0.003	13	868	474	85	604.86	29635.29
jquery	True	1184	2.26	100009	34722	1	99.5	2.88	1607	117	1809.62	1980.83	1809.62	0.1459	0	92	100	99.2	90	23.41	74.7	24.9	0	964.95	0	-0.01	3	481	287	45	87.4	18604.14
lit	True	723	2.21	60102	15752	1	98.82	3.82	1589	117	1506.69	1846.63	1506.69	0.055	0.6	99	96	100	90	15.14	54.8	18.27	0	961.14	0	0.002	8	1310	955	84	246.73	46709.68
preact	True	743	2.18	27622	10088	1	100	2.74	1023	104	1356.97	1660.46	1356.97	0.0001	0	100	100	100	90	21.41	89.7	29.9	0	958.19	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	1343	2.25	91158	34628	13	100	2.63	1590	116	1431.71	2124.07	1431.71	0.8074	0	79	96	100	90	20.22	89.7	29.9	0	967.79	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1325	2.31	158538	50256	1	100	3.15	1022	104	1949.3	2252.35	1949.3	0.0001	46.6	96.2	100	100	90	16.52	39.9	13.3	0	967.14	0	-0.008	13	762	438	90	634.69	24213.69
solid	True	1106	2.18	26458	9243	1	100	2.86	1571	116	1357.38	1540.07	1357.38	0.0001	0	100	100	100	90	18.8	84.6	28.2	0	955.46	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3051	2.27	115504	38339	11	69.89	3.01	1024	104	1665.35	2114.06	1665.35	0	0	98	100	96	90	16.86	64.8	21.6	0	947.75	0	0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1215.3	1520.39	1215.3	0.146	0	94	100	96	90	16.59	24.9	8.3	0	960.63	0	-0.01	3	560	426	74	71.69	20768.9
vanjs	True	657	2.17	17211	5999	1	96.97	2.87	1023	104	1206.73	1385.5	1206.73	0.0001	0	100	100	100	90	20.09	84.6	28.2	0	949.27	0	0.004	3	743	388	76	74.17	22895.14
vue	True	1351	2.23	76585	29349	1	100	2.61	1608	117	1657.27	1850.31	1657.27	0.0001	0	99	100	100	90	21.37	99.7	33.23	0	959.73	0	-0.003	11	677	217	57	686.46	10853.47
