framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1364.5	2012.17	1364.5	0.0003	20.2	99	100	100	90	19.48	54.8	18.27	0	979.91	0	-0.014	3	444	299	68	83.56	13776.09
angular	True	13248	2.4	239051	74575	3	92.72	3.21	10330	220	2106.49	2575.33	2106.49	0.0001	25.6	95.4	100	100	90	16.55	119.5	39.83	0	972.96	0	-0.001	13	868	474	85	604.86	29635.29
jquery	True	1100	2.26	100009	34722	1	99.5	2.88	1549	115	1808.12	1978.39	1808.12	0.1459	0	92	100	99.2	90	18.36	89.7	29.9	0	964.59	0	-0.013	3	481	287	45	87.4	18604.14
lit	True	667	2.21	60102	15752	1	98.82	3.82	1552	116	1505.91	1845.26	1505.91	0.055	0.4	99	96	100	90	19.43	99.7	33.23	0	961.96	0	0	8	1310	955	84	246.73	46709.68
preact	True	665	2.18	27622	10088	1	100	2.74	1021	104	1363.19	1666.69	1363.19	0.0001	0	99.8	100	100	90	18.75	109.6	36.53	0	963.84	0	-0.004	12	776	461	101	585.8	25344.18
qwik	True	1250	2.25	91158	34628	13	100	2.63	1565	114	1416.51	2123.4	1416.51	0.7973	0	79	96	100	90	19.44	54.9	18.3	0	965.7	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1229	2.31	158538	50256	1	100	3.15	1021	105	1946.75	2250.93	1946.75	0.0002	28.6	96.8	100	100	90	19.32	84.6	28.2	0	962.62	0	-0.006	13	762	438	90	634.69	24213.69
solid	True	1025	2.18	26458	9243	1	100	2.86	1559	115	1360	1537	1360	0.0001	0	100	100	100	90	18.37	89.7	29.9	0	958.29	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	2899	2.27	115502	38336	11	69.89	3.01	1033	104	1663.14	2112.9	1663.14	0	0	98	100	96	90	16.2	124.7	41.57	0	951.26	0	0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1215.38	1520.51	1215.38	0.1461	0	94	100	96	90	14.53	134.7	44.9	0	959.72	0	-0.018	3	560	426	74	71.69	20768.9
vanjs	True	597	2.17	17211	5999	1	96.97	2.87	1022	104	1208.33	1389.29	1208.33	0.0001	0	100	100	100	90	14.47	109.7	36.57	0	953.5	0	0.005	3	743	388	76	74.17	22895.14
vue	True	1261	2.23	76585	29349	1	100	2.61	1564	116	1655.08	1846.21	1655.08	0.0001	0	99	100	100	90	18.87	84.7	28.23	0	962.2	0	-0.004	11	677	217	57	686.46	10853.47
