framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1370.22	2016.06	1370.22	0.0003	27	99	100	100	90	15.42	59.8	19.93	0	984.59	0	-0.014	3	444	299	68	83.56	13776.09
angular	True	14044	2.4	239051	74575	3	92.72	3.21	10929	224	2107.66	2615.09	2107.66	0.0001	33.6	95.2	100	100	90	14.62	44.8	14.93	0	985.02	0	-0.005	13	868	474	85	604.86	29635.29
jquery	True	1203	2.26	100009	34722	1	99.5	2.88	1585	118	1813.76	1996.24	1813.76	0.1459	0	92	100	99.2	90	15.21	49.8	16.6	0	983.18	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	763	2.21	60102	15752	1	98.82	3.82	1595	117	1517.65	1852.97	1517.65	0.055	1	99	96	100	90	15.37	69.7	23.23	0	967.09	0	-0.001	8	1310	955	84	246.73	46709.68
preact	True	752	2.18	27622	10088	1	100	2.74	1023	104	1372.36	1646.63	1372.36	0.0001	0	99.6	100	100	90	15.52	64.8	21.6	0	973.89	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1344	2.25	91158	34628	13	100	2.63	1594	117	1432.33	2125.11	1432.33	1.0091	0	74	96	100	90	16.19	79.6	26.53	0	985.84	0	-0.002	16	754	414	83	862.46	26425.59
react	True	1327	2.31	158538	50256	1	100	3.15	1023	105	1941.48	2245.32	1941.48	0.0001	3.2	97	100	100	90	15.54	84.6	28.2	0	984.93	0	-0.003	13	762	438	90	634.69	24213.69
solid	True	1138	2.18	26458	9243	1	100	2.86	1593	118	1370.49	1542.74	1370.49	0.0001	0	99.8	100	100	90	14.98	64.8	21.6	0	967.22	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3154	2.27	115504	38340	11	69.89	3.01	1023	104	1669.39	2086.62	1669.39	0	0	98.2	100	96	90	15.36	49.7	16.57	0	975.59	0	0.014	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1213.17	1517.55	1213.17	0.146	0	94	100	96	90	14.77	54.7	24.87	0	980.54	0	-0.007	3	560	426	74	71.69	20768.9
vanjs	True	671	2.17	17211	5999	1	96.97	2.87	1023	104	1223.39	1423.05	1223.39	0.0001	0	100	100	100	90	15.87	64.7	21.57	0	972.71	0	0.004	3	743	388	76	74.17	22895.14
vue	True	1387	2.23	76585	29349	1	100	2.61	1612	119	1628.24	1853.96	1628.24	0.0001	0	99	100	100	90	14.73	49.6	16.53	0	971.72	0	-0.005	11	677	217	57	686.46	10853.47
