framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1371.27	2019.56	1371.27	0.0003	30.8	99	100	100	90	16.36	104.4	34.8	0	985.27	0	-0.016	3	444	299	68	83.56	13776.09
angular	True	14311	2.4	239051	74575	3	92.72	3.21	11155	232	2105.72	2610.37	2105.72	0.0001	31.8	95.2	100	100	90	14.6	84.6	15.77	0	987.68	0	-0.005	13	868	474	85	604.86	29635.29
jquery	True	1274	2.26	100009	34722	1	99.5	2.88	1590	117	1770.98	1943.48	1770.98	0.1459	0	92.4	100	99.2	90	13.96	119.5	39.83	0	991.73	0	-0.013	3	481	287	45	87.4	18604.14
lit	True	783	2.21	60102	15752	1	98.82	3.82	1594	118	1508.81	1853.01	1508.81	0.055	6	99	96	100	90	14.78	74.6	24.87	0	979.06	0	0	8	1310	955	84	246.73	46709.68
preact	True	783	2.18	27622	10088	1	100	2.74	1024	104	1360.03	1635.04	1360.03	0.0001	0	99.8	100	100	90	14.27	74.7	24.9	0	972.03	0	-0.006	12	776	461	101	585.8	25344.18
qwik	True	1409	2.25	91158	34628	13	100	2.63	1601	117	1431.7	2124.24	1431.7	0.9892	0	74	96	100	90	15.29	84.4	28.13	0	981.94	0	-0.007	16	754	414	83	862.46	26425.59
react	True	1333	2.31	158538	50256	1	100	3.15	1023	105	1959.94	2264.91	1959.94	0.0002	188.2	92.8	100	100	90	13.71	74.7	24.9	0	982	0	-0.011	13	762	438	90	634.69	24213.69
solid	True	1180	2.18	26458	9243	1	100	2.86	1602	118	1368.3	1541.45	1368.3	0.0001	0	99.8	100	100	90	14.31	114.5	38.17	0	975.63	0	-0.005	12	786	458	98	581.44	26202.05
svelte	True	3210	2.27	115504	38342	11	69.89	3.01	1023	104	1669.34	2116.57	1669.34	0	0	98	100	96	90	15.13	89.6	29.87	0	959.95	0	0.015	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1220.94	1527.91	1220.94	0.1461	0	94	100	96	90	14.27	89.6	29.87	0	971.96	0	-0.012	3	560	426	74	71.69	20768.9
vanjs	True	682	2.17	17211	5999	1	96.97	2.87	1025	104	1216.02	1392.53	1216.02	0.0001	0	100	100	100	90	15.53	99.5	33.17	0	977.62	0	0.005	3	743	388	76	74.17	22895.14
vue	True	1434	2.23	76585	29349	1	100	2.61	1599	117	1657.48	1854.62	1657.48	0.0001	0	99	100	100	90	16.41	104.4	34.8	0	982.64	0	-0.003	11	677	217	57	686.46	10853.47
