framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1476.61	1925.58	1476.61	0.0002	25.5	99	100	100	90	56.46	74.7	24.9	0	1003.05	0	0.041	3	444	299	68	83.56	13776.09
angular	True	14555	2.4	239051	74575	3	92.72	3.21	11375	228	2140.37	2522.95	2140.37	0.0001	30.3	95.2	100	100	90	13.63	0	0	0	970.22	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1218	2.26	100009	34722	1	99.5	2.88	1597	118	1715.32	1868.49	1715.32	0.1459	0	93	100	99.2	90	12.67	0	0	0	962.68	0	-0.014	3	481	287	45	87.4	18604.14
lit	True	766	2.21	60102	15752	1	98.82	3.82	1618	118	1591.9	1709.2	1591.9	0.055	0	99	96	100	90	46.29	49.8	16.6	0	972.87	0	0.029	8	1310	955	84	246.73	46709.68
preact	True	783	2.18	27622	10088	1	100	2.74	1024	104	1251.15	1555.73	1251.15	0.0001	0	100	100	100	90	13.57	0	0	0	962.2	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1350	2.25	91158	34628	13	100	2.63	1609	117	1402.13	2124.85	1402.13	0.8149	0	78.8	96	100	90	13.93	0	0	0	963.26	0	-0.009	16	754	414	83	862.46	26425.59
react	True	1353	2.31	158538	50256	1	100	3.15	1023	105	1858.42	2162.53	1858.42	0.0002	41	97.2	100	100	90	14.75	0	0	0	964.29	0	-0.01	13	762	438	90	634.69	24213.69
solid	True	1172	2.18	26458	9243	1	100	2.86	1587	118	1303.08	1516.82	1303.08	0.0001	0	100	100	100	90	15.39	5	1.67	0	958.72	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3088	2.27	115502	38338	11	69.89	3.01	1025	104	1698.78	2043	1698.78	0	0	98	100	96	90	15.43	0	0	0	949.05	0	0.016	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1391.9	1533.8	1391.9	0.1461	0	94	100	96	90	49.29	64.8	21.6	0	990.76	0	0.05	3	560	426	74	71.69	20768.9
vanjs	True	673	2.17	17211	5999	1	96.97	2.87	1024	104	1251.82	1546.03	1251.82	0.0001	0	100	100	100	90	41.18	29.9	9.97	0	966.75	0	0.042	3	743	388	76	74.17	22895.14
vue	True	1396	2.23	76585	29349	1	100	2.61	1619	118	1585.71	1870.77	1585.71	0.0001	0	99	100	100	90	14.65	0	0	0	962.31	0	-0.003	11	677	217	57	686.46	10853.47
