framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1589.41	2069.2	1589.41	0.0002	35.58	98.6	100	100	90	16.41	109.6	36.53	0	1012.35	0	-0.012	3	444	299	68	83.56	13776.09
angular	True	14647	2.4	239051	74575	3	92.72	3.21	11398	234	2146.31	2563.46	2146.31	0.0001	33.3	95	100	100	90	16.4	99.6	33.2	0	1004.04	0	-0.003	13	868	474	85	604.86	29635.29
jquery	True	1253	2.26	100009	34722	1	99.5	2.88	1668	119	1732.68	1946.62	1732.68	0.1459	0.4	93	100	99.2	90	16.59	49.7	9.12	0	996	0	-0.009	3	481	287	45	87.4	18604.14
lit	True	776	2.21	60102	15752	1	98.82	3.82	1650	119	1601.25	1718.1	1601.25	0.055	0	99	96	100	90	14.93	59.8	19.93	0	985.7	0	0.001	8	1310	955	84	246.73	46709.68
preact	True	782	2.18	27622	10088	1	100	2.74	1024	104	1258.31	1567.56	1258.31	0.0001	0	100	100	100	90	17.22	109.6	36.53	0	998.76	0	-0.001	12	776	461	101	585.8	25344.18
qwik	True	1391	2.25	91158	34628	13	100	2.63	1620	118	1434.68	2203.26	1434.68	1.0091	0	73.6	96	100	90	16.6	114.5	38.17	0	1009.44	0	-0.003	16	754	414	83	862.46	26425.59
react	True	1358	2.31	158538	50256	1	100	3.15	1024	105	1879.01	2185.32	1879.01	0.0002	0	97.8	100	100	90	16.32	54.8	18.27	0	1004.68	0	-0.002	13	762	438	90	634.69	24213.69
solid	True	1165	2.18	26458	9243	1	100	2.86	1622	117	1281.68	1593.41	1281.68	0.0001	0	100	100	100	90	16.82	94.4	31.47	0	990.42	0	-0.002	12	786	458	98	581.44	26202.05
svelte	True	3206	2.27	115502	38339	11	69.89	3.01	1030	104	1720.04	2030.85	1720.04	0	0	98	100	96	90	15.05	54.7	18.23	0	990.34	0	-0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1390.45	1539.93	1390.45	0.1461	0	94	100	96	90	16.4	64.6	21.53	0	1001.45	0	-0.01	3	560	426	74	71.69	20768.9
vanjs	True	699	2.17	17211	5999	1	96.97	2.87	1024	105	1253.24	1527.99	1253.24	0.0001	0	100	100	100	90	15.25	74.7	24.9	0	981	0	0.005	3	743	388	76	74.17	22895.14
vue	True	1391	2.23	76585	29349	1	100	2.61	1618	118	1556.24	1903.65	1556.24	0.0001	0	99	100	100	90	16.64	79.8	26.6	0	999.84	0	-0.003	11	677	217	57	686.46	10853.47
