framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1375.98	1896.42	1375.98	0.0003	25.1	99.2	100	100	90	16.64	124.5	41.5	0	987.22	0	-0.015	3	444	299	68	83.56	13776.09
angular	True	14275	2.4	239051	74575	3	92.72	3.21	11004	225	2107.97	2647.16	2107.97	0.0001	35.6	95	100	100	90	14.43	119.4	20.73	0	994.37	0	-0.003	13	868	474	85	604.86	29635.29
jquery	True	1210	2.26	100009	34722	1	99.5	2.88	1620	118	1815.01	1997.51	1815.01	0.1459	0	92	100	99.2	90	15.27	89.5	29.83	0	987.48	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	755	2.21	60102	15752	1	98.82	3.82	1606	117	1510.21	1855.52	1510.21	0.055	1.8	99	96	100	90	16.39	119.5	39.83	0	982.72	0	0.001	8	1310	955	84	246.73	46709.68
preact	True	769	2.18	27622	10088	1	100	2.74	1024	104	1366.53	1671.59	1366.53	0.0001	0	99.8	100	100	90	14.78	109.4	36.47	0	969.27	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1348	2.25	91158	34628	13	100	2.63	1611	118	1418.46	2128.35	1418.46	0.9975	0	74	96	100	90	19.25	134.5	44.83	0	989.82	0	-0.007	16	754	414	83	862.46	26425.59
react	True	1339	2.31	158538	50256	1	100	3.15	1023	105	1941.54	2245.71	1941.54	0.0002	32.4	96.6	100	100	90	15.67	119.4	39.8	0	980.81	0	-0.008	13	762	438	90	634.69	24213.69
solid	True	1129	2.18	26458	9243	1	100	2.86	1601	118	1362.62	1550.93	1362.62	0.0001	0	99.6	100	100	90	16.29	119.4	39.8	0	986.09	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3146	2.27	115502	38335	11	69.89	3.01	1024	104	1670	2087.14	1670	0	0	98.2	100	96	90	14.85	109.5	36.5	0	974	0	0.012	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1215.49	1520.66	1215.49	0.1461	0	94	100	96	90	14.6	119.5	39.83	0	974.92	0	-0.018	3	560	426	74	71.69	20768.9
vanjs	True	678	2.17	17211	5999	1	96.97	2.87	1023	104	1215.23	1392.74	1215.23	0.0001	0	100	100	100	90	15.79	114.5	38.17	0	977.87	0	0.005	3	743	388	76	74.17	22895.14
vue	True	1384	2.23	76585	29349	1	100	2.61	1605	117	1627.62	1852.23	1627.62	0.0001	0	99	100	100	90	15.39	124.4	41.47	0	982.14	0	-0.004	11	677	217	57	686.46	10853.47
