framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1771.59	2027.41	1771.59	0.0002	28	98.2	100	100	90	19.31	89.6	29.87	0	1023.68	0	-0.015	3	444	299	68	83.56	13776.09
angular	True	14132	2.39	221175	67399	2	92.13	3.28	10815	254	1954.73	2480.89	1954.73	0.0001	23.8	96	100	100	90	18.41	94.6	16.6	0	1005.36	0	-0.004	13	888	489	89	604.48	30872.93
jquery	True	1225	2.26	100009	34722	1	99.5	2.88	1587	118	1840.29	2013.24	1840.29	0.1459	0	92	100	99.2	90	19.68	44.8	14.93	0	999.65	0	-0.008	3	481	287	45	87.4	18604.14
lit	True	759	2.21	60102	15752	1	98.82	3.82	1583	117	1546.07	1850.91	1546.07	0.055	3.6	99	96	100	90	19.32	114.3	38.1	0	999.34	0	-0.001	8	1310	955	84	246.73	46709.68
preact	True	759	2.18	27622	10088	1	100	2.74	1024	104	1362.01	1669.81	1362.01	0.0001	0	99.4	100	100	90	19.53	44.9	23.27	0	1016.36	19.9	0	12	776	461	101	585.8	25344.18
qwik	True	1338	2.25	91158	34628	13	100	2.63	1607	117	1417.97	2126.39	1417.97	0.8166	0	78.8	96	100	90	20.39	128.7	42.9	0	1006.31	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1353	2.31	158538	50256	1	100	3.15	1023	105	1960.37	2265.56	1960.37	0.0002	0	97	100	100	90	20.11	89.6	29.87	0	1000.31	0	-0.008	13	762	438	90	634.69	24213.69
solid	True	1122	2.18	26458	9243	1	100	2.86	1603	117	1393.11	1547.97	1393.11	0.0001	0	99.4	100	100	90	18.83	44.8	14.93	0	1013.36	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3178	2.27	115504	38337	11	69.89	3.01	1030	104	1678.11	2098.73	1678.11	0	0	98	100	96	90	18.62	84.7	28.23	0	984.37	0	0.014	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1247.82	1540.82	1247.82	0.146	0	94	100	96	90	19.7	74.7	24.9	0	1008.34	0	-0.01	3	560	426	74	71.69	20768.9
vanjs	True	663	2.17	17211	5999	1	96.97	2.87	1024	104	1209.93	1394.1	1209.93	0.0001	0	100	100	100	90	19.13	54.8	18.27	0	984.17	0	0.003	3	743	388	76	74.17	22895.14
vue	True	1398	2.23	76585	29349	1	100	2.61	1603	118	1662.51	1860.16	1662.51	0.0001	0	99	100	100	90	19.72	74.7	24.9	0	1012.19	0	-0.003	11	677	217	57	686.46	10853.47
