framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1387.42	1908.62	1387.42	0.0003	21	99.2	100	100	90	16.64	79.7	26.57	0	970.45	0	-0.001	3	444	299	68	83.56	13776.09
angular	True	14392	2.4	239051	74575	3	92.72	3.21	11221	231	2106.54	2549.21	2106.54	0.0001	29.4	95.6	100	100	90	14.29	24.8	8.27	0	978.48	0	-0.005	13	868	474	85	604.86	29635.29
jquery	True	1224	2.26	100009	34722	1	99.5	2.88	1608	119	1812.48	1885.27	1812.48	0.1459	0	92.6	100	99.2	90	13.4	15	5	0	971.44	0	-0.014	3	481	287	45	87.4	18604.14
lit	True	765	2.21	60102	15752	1	98.82	3.82	1597	119	1517.45	1851.57	1517.45	0.055	0	99	96	100	90	28.33	39.9	13.3	0	957.14	0	0.013	8	1310	955	84	246.73	46709.68
preact	True	774	2.18	27622	10088	1	100	2.74	1025	104	1365.13	1669.49	1365.13	0.0001	0	99.8	100	100	90	14.18	24.9	8.3	0	969	0	-0.006	12	776	461	101	585.8	25344.18
qwik	True	1357	2.25	91158	34628	13	100	2.63	1603	116	1431.67	2123.16	1431.67	0.6074	0	84	96	100	90	13.96	29.9	9.97	0	969.93	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1392	2.31	158538	50256	1	100	3.15	1023	105	1943.64	2186.73	1943.64	0.0001	72.2	95.6	100	100	90	13.87	20	6.67	0	970.49	0	-0.005	13	762	438	90	634.69	24213.69
solid	True	1130	2.18	26458	9243	1	100	2.86	1602	117	1309.08	1539.92	1309.08	0.0001	0	99.8	100	100	90	13.85	34.9	11.63	0	967.85	0	-0.006	12	786	458	98	581.44	26202.05
svelte	True	3147	2.27	115502	38341	11	69.89	3.01	1028	104	1667.16	2025.57	1667.16	0	2.2	98.6	100	96	90	15.96	24.9	8.3	0	960.65	0	0	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1219.27	1435.69	1219.27	0.146	0	94	100	96	90	24.94	39.9	13.3	0	961.56	0	0.012	3	560	426	74	71.69	20768.9
vanjs	True	688	2.17	17211	5999	1	96.97	2.87	1023	104	1210.99	1390.48	1210.99	0.0001	0	100	100	100	90	23.59	89.7	29.9	0	951.34	0	0.01	3	743	388	76	74.17	22895.14
vue	True	1397	2.23	76585	29349	1	100	2.61	1611	118	1658.64	1853.17	1658.64	0.0001	0.6	99	100	100	90	13.84	34.8	11.6	0	968.87	0	-0.004	11	677	217	57	686.46	10853.47
