framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1366.35	2013.19	1366.35	0.0003	25.6	99	100	100	90	15.98	0	0	0	972.47	0	-0.015	3	444	299	68	83.56	13776.09
angular	True	14022	2.4	239051	74575	3	92.72	3.21	10935	225	2105.85	2637.98	2105.85	0.0001	29.3	95	100	100	90	15.61	5	1.67	0	973.83	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1208	2.26	100009	34722	1	99.5	2.88	1592	119	1816.05	1986.58	1816.05	0.1459	0	92	100	99.2	90	14.48	0	0	0	965.81	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	747	2.21	60102	15752	1	98.82	3.82	1583	117	1511.69	1855.34	1511.69	0.055	1.4	99	96	100	90	14.52	0	0	0	965.33	0	0	8	1310	955	84	246.73	46709.68
preact	True	756	2.18	27622	10088	1	100	2.74	1023	104	1363.29	1666.93	1363.29	0.0001	0	99.8	100	100	90	16.02	0	0	0	962.65	0	-0.004	12	776	461	101	585.8	25344.18
qwik	True	1336	2.25	91158	34628	13	100	2.63	1599	117	1432.08	2123.92	1432.08	0.7991	0	79	96	100	90	15.46	0	0	0	970.32	0	-0.003	16	754	414	83	862.46	26425.59
react	True	1318	2.31	158538	50256	1	100	3.15	1023	105	1936.05	2239.47	1936.05	0.0002	42.6	96.4	100	100	90	14.96	0	0	0	963.89	0	-0.009	13	762	438	90	634.69	24213.69
solid	True	1103	2.18	26458	9243	1	100	2.86	1595	117	1362.19	1538.79	1362.19	0.0001	0	100	100	100	90	14.66	5	1.67	0	961.75	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3138	2.27	115504	38338	11	69.89	3.01	1031	104	1665.11	2083.88	1665.11	0	1.6	98.2	100	96	90	14.47	5	1.67	0	950.98	0	-0.002	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1215.88	1521.18	1215.88	0.146	0	94	100	96	90	14.72	5	1.67	0	967.47	0	-0.012	3	560	426	74	71.69	20768.9
vanjs	True	656	2.17	17211	5999	1	96.97	2.87	1023	104	1219.88	1413.76	1219.88	0.0001	0	100	100	100	90	15.6	0	0	0	957.55	0	0.005	3	743	388	76	74.17	22895.14
vue	True	1362	2.23	76585	29349	1	100	2.61	1611	119	1656.7	1849.85	1656.7	0.0001	0	99	100	100	90	15.61	5	1.67	0	965.91	0	-0.003	11	677	217	57	686.46	10853.47
