framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1372.47	1934.14	1372.47	0.0002	19.2	99.2	100	100	90	16.84	129.6	43.2	0	1011.22	0	-0.015	3	444	299	68	83.56	13776.09
angular	True	13047	2.4	239051	74575	3	92.72	3.21	10374	226	2129.62	2568.22	2129.62	0.0001	26.6	95	100	100	90	18.23	144.5	48.17	0	1018.67	0	-0.003	13	868	474	85	604.86	29635.29
jquery	True	1127	2.26	100009	34722	1	99.5	2.88	1577	116	1742.03	1942.71	1742.03	0.1459	0	93	100	99.2	90	20.39	134.6	44.87	0	999.33	0	-0.011	3	481	287	45	87.4	18604.14
lit	True	684	2.21	60102	15752	1	98.82	3.82	1574	114	1587.3	1699.79	1587.3	0.055	0	99	96	100	90	19.86	119.6	39.87	0	1005.8	0	0.001	8	1310	955	84	246.73	46709.68
preact	True	685	2.18	27622	10088	1	100	2.74	1021	104	1280.15	1562.72	1280.15	0.0001	0	100	100	100	90	20	109.7	36.57	0	1005.37	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	1251	2.25	91158	34628	13	100	2.63	1558	114	1410.42	2162.19	1410.42	1.0091	0	73.8	96	100	90	18.69	129.6	43.2	0	1013.34	0	-0.006	16	754	414	83	862.46	26425.59
react	True	1247	2.31	158538	50256	1	100	3.15	1023	105	1877.69	2184.04	1877.69	0.0002	0	97.8	100	100	90	19.8	129.6	43.2	0	1003.94	0	-0.007	13	762	438	90	634.69	24213.69
solid	True	1033	2.18	26458	9243	1	100	2.86	1569	115	1303.58	1585.47	1303.58	0.0001	0	99.8	100	100	90	19.83	149.6	49.87	0	992.86	0	-0.003	12	786	458	98	581.44	26202.05
svelte	True	2891	2.27	115502	38338	11	69.89	3.01	1025	104	1714.86	2022.03	1714.86	0	0	98	100	96	90	20.55	119.6	39.87	0	982.5	0	0	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1357.33	1534.71	1357.33	0.146	0	94	100	96	90	20.05	124.5	41.5	0	995.86	0	-0.01	3	560	426	74	71.69	20768.9
vanjs	True	610	2.17	17211	5999	1	96.97	2.87	1022	104	1218.54	1422.18	1218.54	0.0001	0	100	100	100	90	20.02	104.7	34.9	0	1002.89	0	0.006	3	743	388	76	74.17	22895.14
vue	True	1269	2.23	76585	29349	1	100	2.61	1569	116	1585.32	1867.87	1585.32	0.0001	0	99	100	100	90	20.39	139.4	46.47	0	999.16	0	-0.002	11	677	217	57	686.46	10853.47
