framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1365.16	1897.13	1365.16	0.0003	18.7	99.2	100	100	90	14.68	0	0	0	973.12	0	-0.014	3	444	299	68	83.56	13776.09
angular	True	13523	2.4	239051	74575	3	92.72	3.21	10634	225	2104.44	2605.06	2104.44	0.0001	28.4	95.2	100	100	90	14.5	5	1.67	0	971.25	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1162	2.26	100009	34722	1	99.5	2.88	1574	118	1810.66	1980.99	1810.66	0.1459	0	92	100	99.2	90	14.68	0	0	0	966.44	0	-0.013	3	481	287	45	87.4	18604.14
lit	True	734	2.21	60102	15752	1	98.82	3.82	1576	118	1506.82	1846.64	1506.82	0.055	0	99	96	100	90	15.71	0	0	0	957.79	0	0.001	8	1310	955	84	246.73	46709.68
preact	True	739	2.18	27622	10088	1	100	2.74	1023	104	1357.47	1631.21	1357.47	0.0001	0	100	100	100	90	15.56	0	0	0	960.05	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1301	2.25	91158	34628	13	100	2.63	1580	117	1401.71	2122.86	1401.71	0.402	0	88.8	96	100	90	15.07	0	0	0	967.31	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1276	2.31	158538	50256	1	100	3.15	1027	105	1958.99	2263.49	1958.99	0.0001	10.8	97	100	100	90	14.73	0	0	0	965.13	0	-0.01	13	762	438	90	634.69	24213.69
solid	True	1098	2.18	26458	9243	1	100	2.86	1572	116	1327.33	1539.79	1327.33	0.0001	0	100	100	100	90	14.54	0	0	0	961.43	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3016	2.27	115504	38337	11	69.89	3.01	1028	104	1666.08	2113.78	1666.08	0	0	98	100	96	90	15.82	0	0	0	947.82	0	0	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1217.24	1522.99	1217.24	0.146	0	94	100	96	90	16.1	0	0	0	958.27	0	-0.01	3	560	426	74	71.69	20768.9
vanjs	True	660	2.17	17211	5999	1	96.97	2.87	1023	104	1208.09	1386.13	1208.09	0.0001	0	100	100	100	90	16.02	0	0	0	949.66	0	0.006	3	743	388	76	74.17	22895.14
vue	True	1311	2.23	76585	29349	1	100	2.61	1580	117	1603.67	1852.7	1603.67	0.0001	0	99	100	100	90	15.77	0	0	0	961.24	0	-0.004	11	677	217	57	686.46	10853.47
