framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1788.22	2052.95	1788.22	0.0003	21	98.2	100	100	90	57.75	79.7	26.57	0	1003.39	0	0.041	3	444	299	68	83.56	13776.09
angular	True	13933	2.4	239051	74575	3	92.72	3.21	10843	229	2130.97	2511.25	2130.97	0.0001	27.5	95.4	100	100	90	16.05	0	0	0	972.55	0	-0.002	13	868	474	85	604.86	29635.29
jquery	True	1166	2.26	100009	34722	1	99.5	2.88	1584	117	1735.96	1931.14	1735.96	0.1459	0	92.8	100	99.2	90	13.93	0	0	0	966.29	0	-0.013	3	481	287	45	87.4	18604.14
lit	True	729	2.21	60102	15752	1	98.82	3.82	1591	117	1577.25	1732.03	1577.25	0.055	0	99	96	100	90	45.46	44.8	14.93	0	979.43	0	0.027	8	1310	955	84	246.73	46709.68
preact	True	734	2.18	27622	10088	1	100	2.74	1023	104	1316.64	1623.27	1316.64	0.0001	0	100	100	100	90	15.53	0	0	0	963.77	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	1302	2.25	91158	34628	13	100	2.63	1589	116	1415.87	2121.69	1415.87	0.8039	0	79	96	100	90	13.52	0	0	0	962.69	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1313	2.31	158538	50256	1	100	3.15	1028	105	1926.35	2230.62	1926.35	0.0002	50	96.2	100	100	90	15.42	0	0	0	960.97	0	-0.01	13	762	438	90	634.69	24213.69
solid	True	1098	2.18	26458	9243	1	100	2.86	1585	116	1302.35	1575.42	1302.35	0.0001	0	100	100	100	90	14.85	0	0	0	960.7	0	-0.003	12	786	458	98	581.44	26202.05
svelte	True	3071	2.27	115502	38338	11	69.89	3.01	1023	104	1707.47	2021.9	1707.47	0	0	98	100	96	90	13.77	10	3.33	0	946.06	0	-0.002	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1395.22	1527.69	1395.22	0.1461	0	94	100	96	90	49.53	39.9	13.3	0	987.02	0	0.051	3	560	426	74	71.69	20768.9
vanjs	True	650	2.17	17211	5999	1	96.97	2.87	1023	104	1250.82	1541.63	1250.82	0.0001	0	100	100	100	90	43.19	34.9	11.63	0	970.32	0	0.043	3	743	388	76	74.17	22895.14
vue	True	1337	2.23	76585	29349	1	100	2.61	1579	117	1572.69	1856.23	1572.69	0.0001	0	99	100	100	90	14.54	0	0	0	963.58	0	-0.003	11	677	217	57	686.46	10853.47
