framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1464.47	2006.81	1464.47	0.0003	24.6	98.8	100	100	90	7.09	69.6	23.2	0	969.48	0	-0.012	3	444	299	68	83.56	13776.09
angular	True	14311	2.4	239051	74575	3	92.72	3.21	11435	239	2107.21	2638.22	2107.21	0.0001	27.4	95	100	100	90	6.73	44.8	14.93	0	973.98	0	-0.012	13	868	474	85	604.86	29635.29
jquery	True	1193	2.26	100009	34722	1	99.5	2.88	1611	118	1810.83	1982.24	1810.83	0.1459	0	92	100	99.2	90	7.23	20	6.67	0	970.52	0	-0.021	3	481	287	45	87.4	18604.14
lit	True	762	2.21	60102	15752	1	98.82	3.82	1600	117	1525.72	1852.68	1525.72	0.055	0	99	96	100	90	6.57	29.9	9.97	0	958.58	0	-0.012	8	1310	955	84	246.73	46709.68
preact	True	772	2.18	27622	10088	1	100	2.74	1023	104	1364.04	1667.65	1364.04	0.0001	0	99.8	100	100	90	7.81	5	1.67	0	967.55	0	-0.012	12	776	461	101	585.8	25344.18
qwik	True	1384	2.25	91158	34628	13	100	2.63	1620	117	1416.46	2122.28	1416.46	0.8039	0	79	96	100	90	5.93	19.9	6.63	0	968.38	0	-0.013	16	754	414	83	862.46	26425.59
react	True	1327	2.31	158538	50256	1	100	3.15	1023	105	1958.5	2262.75	1958.5	0.0002	0	97	100	100	90	7.41	24.9	8.3	0	969.48	0	-0.018	13	762	438	90	634.69	24213.69
solid	True	1129	2.18	26458	9243	1	100	2.86	1606	116	1360.04	1544.26	1360.04	0.0001	0	99.6	100	100	90	5.66	74.8	24.93	0	963.43	0	-0.014	12	786	458	98	581.44	26202.05
svelte	True	3152	2.27	115502	38339	11	69.89	3.01	1026	105	1667.09	2054.65	1667.09	0	0	98.2	100	96	90	6.57	64.8	21.6	0	952.38	0	-0.01	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1218.69	1524.92	1218.69	0.146	0	94	100	96	90	8.55	64.8	21.6	0	963.7	0	0.003	3	560	426	74	71.69	20768.9
vanjs	True	654	2.17	17211	5999	1	96.97	2.87	1023	104	1216.24	1390.66	1216.24	0.0001	0	100	100	100	90	8.17	54.8	18.27	0	942.97	0	0.003	3	743	388	76	74.17	22895.14
vue	True	1412	2.23	76585	29349	1	100	2.61	1622	117	1659.53	1852.7	1659.53	0.0001	0.6	99	100	100	90	6.6	44.9	14.97	0	964.2	0	-0.012	11	677	217	57	686.46	10853.47
