framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1598.12	1799.98	1598.12	0.0002	15.4	99	100	100	90	58.06	69.6	23.2	0	1002.04	0	0.04	3	444	299	68	83.56	13776.09
angular	True	13957	2.4	239051	74575	3	92.72	3.21	11061	224	2143.28	2525.82	2143.28	0.0001	26.8	95.2	100	100	90	15.71	5	1.67	0	975	0	-0.002	13	868	474	85	604.86	29635.29
jquery	True	1212	2.26	100009	34722	1	99.5	2.88	1589	118	1713.84	1807.22	1713.84	0.1459	0	93	100	99.2	90	13.14	0	0	0	963.11	0	-0.014	3	481	287	45	87.4	18604.14
lit	True	762	2.21	60102	15752	1	98.82	3.82	1593	117	1577.19	1731.47	1577.19	0.055	0.4	99	96	100	90	45.29	49.8	18.27	0	976.68	0	0.027	8	1310	955	84	246.73	46709.68
preact	True	767	2.18	27622	10088	1	100	2.74	1023	104	1293.12	1596.98	1293.12	0.0001	0	100	100	100	90	13.51	0	0	0	957.28	0	-0.006	12	776	461	101	585.8	25344.18
qwik	True	1358	2.25	91158	34628	13	100	2.63	1584	117	1425.13	2161.1	1425.13	0.4038	2.99	88.8	96	100	90	13.07	0	0	0	969.33	0	-0.006	16	754	414	83	862.46	26425.59
react	True	1303	2.31	158538	50256	1	100	3.15	1022	105	1890.78	2195.06	1890.78	0.0001	68.2	96	100	100	90	15.27	0	0	0	961.95	0	-0.004	13	762	438	90	634.69	24213.69
solid	True	1128	2.18	26458	9243	1	100	2.86	1593	116	1299.29	1572.83	1299.29	0.0001	0	100	100	100	90	12.7	0	0	0	960.73	0	-0.006	12	786	458	98	581.44	26202.05
svelte	True	3110	2.27	115502	38339	11	69.89	3.01	1029	104	1706.68	2007.66	1706.68	0	0	98	100	96	90	14.75	0	0	0	947.27	0	0	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1396.04	1525.52	1396.04	0.146	0	94	100	96	90	50.02	49.9	16.63	0	988.71	0	0.051	3	560	426	74	71.69	20768.9
vanjs	True	672	2.17	17211	5999	1	96.97	2.87	1023	104	1243.7	1512.68	1243.7	0.0001	0	100	100	100	90	41.75	29.9	9.97	0	966.11	0	0.042	3	743	388	76	74.17	22895.14
vue	True	1363	2.23	76585	29349	1	100	2.61	1590	118	1552.11	1837.36	1552.11	0.0001	0	99	100	100	90	15.55	0	0	0	959.18	0	-0.003	11	677	217	57	686.46	10853.47
