framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1471.25	1785.4	1471.25	0.0003	12.6	99.2	100	100	90	56.93	64.6	16.58	0	998.59	0	0.04	3	444	299	68	83.56	13776.09
angular	True	14052	2.4	239051	74575	3	92.72	3.21	11014	227	2138.9	2521.65	2138.9	0.0001	27.5	95.2	100	100	90	14.41	49.8	16.6	0	964.61	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1205	2.26	100009	34722	1	99.5	2.88	1574	117	1719.3	1890.57	1719.3	0.1459	0	93	100	99.2	90	16.06	34.8	11.6	0	959.14	0	-0.007	3	481	287	45	87.4	18604.14
lit	True	744	2.21	60102	15752	1	98.82	3.82	1592	117	1589.77	1706.14	1589.77	0.055	0	99	96	100	90	47	59.8	18.27	0	976.23	0	0.029	8	1310	955	84	246.73	46709.68
preact	True	758	2.18	27622	10088	1	100	2.74	1024	104	1275.19	1580.19	1275.19	0.0001	0	100	100	100	90	14.75	39.8	13.27	0	951.73	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	1362	2.25	91158	34628	13	100	2.63	1607	116	1412.11	2165.12	1412.11	0.9992	0	73.8	96	100	90	14.12	39.8	13.27	0	965.29	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1338	2.31	158538	50256	1	100	3.15	1023	105	1858.26	2130.9	1858.26	0.0001	37.4	97.4	100	100	90	14.5	54.8	18.27	0	958.17	0	-0.01	13	762	438	90	634.69	24213.69
solid	True	1112	2.18	26458	9243	1	100	2.86	1579	118	1322.11	1535.56	1322.11	0.0001	0	99.8	100	100	90	15.13	54.8	18.27	0	953.55	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3067	2.27	115504	38341	11	69.89	3.01	1024	104	1690.72	2056.81	1690.72	0	0	98	100	96	90	15.03	44.8	14.93	0	941.91	0	0.016	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1394.29	1538.06	1394.29	0.146	0	94	100	96	90	50.23	49.7	14.1	0	980.07	0	0.052	3	560	426	74	71.69	20768.9
vanjs	True	667	2.17	17211	5999	1	96.97	2.87	1023	104	1248.91	1536.61	1248.91	0.0001	0	100	100	100	90	41.21	54.8	13.28	0	963.12	0	0.041	3	743	388	76	74.17	22895.14
vue	True	1379	2.23	76585	29349	1	100	2.61	1582	117	1591.06	1842.99	1591.06	0.0001	0	99	100	100	90	15.66	44.8	14.93	0	954.11	0	-0.003	11	677	217	57	686.46	10853.47
