framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1377.97	1905.33	1377.97	0.0003	29	99.2	100	100	90	16.34	69.8	23.27	0	971.28	0	-0.001	3	444	299	68	83.56	13776.09
angular	True	14257	2.4	239051	74575	3	92.72	3.21	11105	226	2106.76	2488.35	2106.76	0.0001	28.2	96	100	100	90	16.69	49.8	9.13	0	978.8	0	-0.002	13	868	474	85	604.86	29635.29
jquery	True	1181	2.26	100009	34722	1	99.5	2.88	1603	118	1812.8	1961.21	1812.8	0.1459	0	92.2	100	99.2	90	15.93	79.8	26.6	0	975.44	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	749	2.21	60102	15752	1	98.82	3.82	1599	117	1519.1	1854.05	1519.1	0.055	0	99	96	100	90	13.73	59.8	19.93	0	951.89	0	-0.005	8	1310	955	84	246.73	46709.68
preact	True	759	2.18	27622	10088	1	100	2.74	1024	104	1365.48	1670.22	1365.48	0.0001	0	99.8	100	100	90	13.87	74.8	13.3	0	966.9	0	-0.006	12	776	461	101	585.8	25344.18
qwik	True	1343	2.25	91158	34628	13	100	2.63	1603	118	1416.95	2123.81	1463.19	0.4038	0	88.8	96	100	90	14.02	54.8	18.27	0	975.36	0	-0.006	16	754	414	83	862.46	26425.59
react	True	1335	2.31	158538	50256	1	100	3.15	1023	105	1944.64	2264.46	1944.64	0.0002	115	94.2	100	100	90	15.76	49.8	16.6	0	976.73	0	-0.002	13	762	438	90	634.69	24213.69
solid	True	1130	2.18	26458	9243	1	100	2.86	1601	118	1365.12	1543.49	1365.12	0.0001	0	100	100	100	90	12.75	39.8	13.27	0	967.2	0	-0.007	12	786	458	98	581.44	26202.05
svelte	True	3138	2.27	115504	38340	11	69.89	3.01	1033	104	1664.9	2043.31	1664.9	0	4.6	98.4	100	96	90	30.19	64.8	21.6	0	955.01	0	0.015	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1218.9	1495.2	1218.9	0.1461	0	94	100	96	90	30.08	69.8	23.27	0	967.79	0	0.015	3	560	426	74	71.69	20768.9
vanjs	True	660	2.17	17211	5999	1	96.97	2.87	1024	104	1216.58	1391.56	1216.58	0.0001	0	100	100	100	90	29.18	39.9	13.3	0	953.44	0	0.014	3	743	388	76	74.17	22895.14
vue	True	1384	2.23	76585	29349	1	100	2.61	1593	116	1656.23	1846.95	1656.23	0.0001	0	99	100	100	90	16.21	49.8	16.6	0	974.87	0	-0.004	11	677	217	57	686.46	10853.47
