framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1370.21	1760.79	1370.21	0.0003	17.3	99.4	100	100	90	17.2	114.5	38.17	0	991.16	0	-0.013	3	444	299	68	83.56	13776.09
angular	True	13755	2.4	239051	74575	3	92.72	3.21	10860	224	2106.11	2639.57	2106.11	0.0001	30.4	95	100	100	90	15.04	104.6	34.87	0	992.09	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1185	2.26	100009	34722	1	99.5	2.88	1593	118	1811.07	1982.61	1811.07	0.1459	0	92	100	99.2	90	15.79	109.6	36.53	0	985.27	0	-0.011	3	481	287	45	87.4	18604.14
lit	True	739	2.21	60102	15752	1	98.82	3.82	1617	117	1507.9	1850.25	1507.9	0.055	4.8	99	96	100	90	20.5	89.6	29.87	0	982.1	0	0.001	8	1310	955	84	246.73	46709.68
preact	True	744	2.18	27622	10088	1	100	2.74	1023	104	1360.66	1665.99	1360.66	0.0001	0	99.8	100	100	90	15.15	114.6	38.2	0	969.14	0	-0.003	12	776	461	101	585.8	25344.18
qwik	True	1329	2.25	91158	34628	13	100	2.63	1586	116	1401.73	2124.31	1401.73	0.8073	0	79	96	100	90	14.51	124.5	41.5	0	974.56	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1308	2.31	158538	50256	1	100	3.15	1023	104	1940.36	2243.83	1940.36	0.0002	34.8	96.6	100	100	90	14.96	124.4	41.47	0	990.05	0	-0.01	13	762	438	90	634.69	24213.69
solid	True	1116	2.18	26458	9243	1	100	2.86	1596	116	1365.04	1541.96	1365.04	0.0001	0	99.8	100	100	90	16.42	79.5	26.5	0	987.75	0	-0.003	12	786	458	98	581.44	26202.05
svelte	True	3052	2.27	115504	38339	11	69.89	3.01	1023	104	1666.1	2113.8	1666.1	0	0	98	100	96	90	16.87	89.5	29.83	0	973.79	0	0.016	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1220.31	1527.08	1220.31	0.146	0	94	100	96	90	16.63	104.6	34.87	0	970.57	0	-0.01	3	560	426	74	71.69	20768.9
vanjs	True	657	2.17	17211	5999	1	96.97	2.87	1023	104	1219.47	1391.31	1219.47	0.0001	0	100	100	100	90	16.19	104.6	34.87	0	981.48	0	0.004	3	743	388	76	74.17	22895.14
vue	True	1341	2.23	76585	29349	1	100	2.61	1604	117	1657.32	1850.57	1657.32	0.0001	0	99	100	100	90	14.93	104.6	34.87	0	978.45	0	-0.005	11	677	217	57	686.46	10853.47
