framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1371.09	2005.08	1371.09	0.0003	21.4	99	100	100	90	17.37	29.9	9.97	0	981.37	0	-0.001	3	444	299	68	83.56	13776.09
angular	True	13895	2.4	239051	74575	3	92.72	3.21	11013	223	2105.83	2486.94	2105.83	0.0001	28.2	96	100	100	90	17.92	15	5	0	999.12	0	-0.002	13	868	474	85	604.86	29635.29
jquery	True	1199	2.26	100009	34722	1	99.5	2.88	1600	117	1809.54	1914.63	1809.54	0.1459	0	92.4	100	99.2	90	15.74	19.9	6.63	0	983.18	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	733	2.21	60102	15752	1	98.82	3.82	1581	117	1512.32	1853.88	1512.32	0.055	0	99	96	100	90	28.29	0	0	0	971.08	0	0.013	8	1310	955	84	246.73	46709.68
preact	True	756	2.18	27622	10088	1	100	2.74	1023	104	1363.72	1667.58	1363.72	0.0001	0	99.8	100	100	90	15.54	14.9	4.97	0	981.61	0	-0.004	12	776	461	101	585.8	25344.18
qwik	True	1328	2.25	91158	34628	13	100	2.63	1599	116	1431.06	2121.14	1431.06	0.6038	0	84	96	100	90	15.46	0	0	0	990.94	0	-0.004	16	754	414	83	862.46	26425.59
react	True	1318	2.31	158538	50256	1	100	3.15	1022	104	1948	2222.39	1948	0.0001	49.8	96.2	100	100	90	17.73	5	1.67	0	985.75	0	-0.002	13	762	438	90	634.69	24213.69
solid	True	1132	2.18	26458	9243	1	100	2.86	1607	116	1360.41	1543.62	1360.41	0.0001	0	99.6	100	100	90	18.79	5	1.67	0	984.3	0	-0.002	12	786	458	98	581.44	26202.05
svelte	True	3088	2.27	115504	38342	11	69.89	3.01	1027	104	1663.1	2053.67	1663.1	0	0	98.4	100	96	90	15.71	5	1.67	0	970.75	0	0	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1215.56	1490.74	1215.56	0.146	0	94	100	96	90	31	15	5	0	974.7	0	0.015	3	560	426	74	71.69	20768.9
vanjs	True	652	2.17	17211	5999	1	96.97	2.87	1022	104	1210.86	1388.69	1210.86	0	0	100	100	100	90	27.45	20	6.67	0	964.87	0	0.012	3	743	388	76	74.17	22895.14
vue	True	1363	2.23	76585	29349	1	100	2.61	1592	117	1628.26	1849.99	1628.26	0.0001	0	99	100	100	90	17.61	14.9	4.97	0	984.6	0	-0.002	11	677	217	57	686.46	10853.47
