framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1470.94	2019.92	1470.94	0.0003	25.8	98.8	100	100	90	16.14	114.5	38.17	0	989.52	0	-0.015	3	444	299	68	83.56	13776.09
angular	True	14707	2.4	239051	74575	3	92.72	3.21	11346	233	2107.93	2588.69	2107.93	0.0001	36.8	95.2	100	100	90	15.61	123.9	41.3	0	1001.41	0	-0.004	13	868	474	85	604.86	29635.29
jquery	True	1252	2.26	100009	34722	1	99.5	2.88	1648	119	1811.37	2000.06	1811.37	0.1459	0	92	100	99.2	90	15.93	84.6	28.2	0	975.32	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	780	2.21	60102	15752	1	98.82	3.82	1606	118	1521.26	1860.99	1521.26	0.055	10.2	99	96	100	90	16.02	109.4	36.47	0	988.89	0	0	8	1310	955	84	246.73	46709.68
preact	True	785	2.18	27622	10088	1	100	2.74	1024	104	1359.55	1664.32	1359.55	0.0001	0	99.8	100	100	90	14.2	129.4	22.4	0	970.61	0	-0.006	12	776	461	101	585.8	25344.18
qwik	True	1395	2.25	91158	34628	13	100	2.63	1623	119	1418	2127.06	1418	1.0091	0	74	96	100	90	18.88	139.1	46.37	0	991.63	0	-0.005	16	754	414	83	862.46	26425.59
react	True	1399	2.31	158538	50256	1	100	3.15	1023	105	1941.1	2245.15	1941.1	0.0001	30.4	96.8	100	100	90	15.55	114.4	38.13	0	974.21	0	-0.006	13	762	438	90	634.69	24213.69
solid	True	1174	2.18	26458	9243	1	100	2.86	1625	117	1343.82	1554.83	1343.82	0.0001	0	99.8	100	100	90	15.44	119.4	39.8	0	981.14	0	-0.002	12	786	458	98	581.44	26202.05
svelte	True	3251	2.27	115502	38334	11	69.89	3.01	1024	105	1669.2	2086.46	1669.2	0	0	98.2	100	96	90	15.33	104.6	34.87	0	967.64	0	-0.001	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1217.75	1523.66	1217.75	0.146	0	94	100	96	90	16.18	124.4	41.47	0	985.21	0	-0.009	3	560	426	74	71.69	20768.9
vanjs	True	690	2.17	17211	5999	1	96.97	2.87	1025	104	1211.45	1394.17	1211.45	0.0001	0	100	100	100	90	15.72	114.5	38.17	0	965.7	0	0.005	3	743	388	76	74.17	22895.14
vue	True	1416	2.23	76585	29349	1	100	2.61	1628	118	1658.33	1855.09	1658.33	0.0001	0	99	100	100	90	16.94	99.7	33.23	0	983.84	0	-0.002	11	677	217	57	686.46	10853.47
