framework	build_time_success	build_time_ms	output_size_mb	total_size	total_gzipped	file_count	js_percentage	compression_ratio	startup_time_ms	hmr_avg_time_ms	fcp	lcp	speed_index	cls	tbt	performance	accessibility	best_practices	seo	memory_delta	peak_cpu	average_cpu	heap_delta	memory	cpu	mem_efficiency	files_count	physical_lines	logical_lines	cyclomatic_complexity	maintainability_index	halstead_volume
alpine	True	0	0	16446	5162	3	93.34	3.19	0	0	1368.58	2024.51	1368.58	0.0003	26	99	100	100	90	18.48	129.1	43.03	0	985.5	0	-0.016	3	444	299	68	83.56	13776.09
angular	True	14040	2.4	239051	74575	3	92.72	3.21	11091	230	2106.77	2643.56	2106.77	0.0001	33.4	95	100	100	90	17.78	109.5	36.5	0	998	0	-0.005	13	868	474	85	604.86	29635.29
jquery	True	1240	2.26	100009	34722	1	99.5	2.88	1599	119	1808.16	1978.85	1808.16	0.1459	0	92	100	99.2	90	19.45	129.3	43.1	0	984.08	0	-0.012	3	481	287	45	87.4	18604.14
lit	True	776	2.21	60102	15752	1	98.82	3.82	1602	117	1519.46	1858.39	1519.46	0.055	1.8	99	96	100	90	20.18	114.3	38.1	0	983.38	0	0.002	8	1310	955	84	246.73	46709.68
preact	True	790	2.18	27622	10088	1	100	2.74	1024	104	1336.54	1640.41	1336.54	0.0001	0	100	100	100	90	18.09	139	24.82	0	976.23	0	-0.005	12	776	461	101	585.8	25344.18
qwik	True	1370	2.25	91158	34628	13	100	2.63	1596	118	1417.18	2124.95	1417.18	0.8071	0	79	96	100	90	18.24	134.4	44.8	0	980.88	0	-0.006	16	754	414	83	862.46	26425.59
react	True	1320	2.31	158538	50256	1	100	3.15	1023	105	1942.03	2246.54	1942.03	0.0001	35	96.6	100	100	90	20.13	139.1	46.37	0	986.16	0	-0.002	13	762	438	90	634.69	24213.69
solid	True	1142	2.18	26458	9243	1	100	2.86	1605	117	1327.51	1542.27	1327.51	0.0001	0	100	100	100	90	18.46	144.2	48.07	0	981.14	0	-0.004	12	786	458	98	581.44	26202.05
svelte	True	3162	2.27	115502	38337	11	69.89	3.01	1023	104	1667.12	2085.5	1667.12	0	0	98.2	100	96	90	18.71	134.1	44.7	0	970.92	0	-0.002	12	797	405	101	690.76	16137.4
vanilla	True	0	0	20806	5480	3	100	3.8	0	0	1217.47	1523.29	1217.47	0.146	0	94	100	96	90	19.48	114.6	38.2	0	987.35	0	-0.011	3	560	426	74	71.69	20768.9
vanjs	True	685	2.17	17211	5999	1	96.97	2.87	1023	104	1229.71	1396.26	1229.71	0.0001	0	100	100	100	90	19.21	124.6	41.53	0	970.67	0	0.003	3	743	388	76	74.17	22895.14
vue	True	1389	2.23	76585	29349	1	100	2.61	1603	118	1658.11	1853.76	1658.11	0.0001	0.4	99	100	100	90	19.3	119.4	39.8	0	972.14	0	-0.004	11	677	217	57	686.46	10853.47
